,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
MALME_3M,0.15127168547787298,0.23971340973494668,0.1702962396005761,0.4313000334907533,0.3379938726080312,0.23223026099770538,0.20086478774366628,0.17086975973534788,0.2649438213447554,0.3014966493153255,0.23679198992595932,0.5032712701217948,0.4250689963441071,0.3243327159265075,0.27830083907305286,0.4566562064108114,0.45678216188504306,0.4069551752155851,0.037649483180254295,0.09386841161771735,0.364608066043141,0.03834425027409401,0.3085317617077682,0.02849361776072684,0.1695662260501846,1.0,0.30751818655306296,0.36053678104303977,0.430474100519058,0.4256309378015428,0.4821206382262012,0.15322960855454962,0.4497513504332071,0.5440721689236147,0.31009200601362735,0.27175362430699945,0.20125433994648578,0.23853598885907334,0.4059635732560823,0.3031607653701624,0.4359038657952295,0.05132356967339518,0.3622521397161291,0.4844600993806661,0.520796677721421,0.39374274329874137,0.3992647182764184,0.3539233986130001,0.3960171440411193,0.07213521179234791,0.4484588729203375,0.24860377237616368,0.18137881078120255,0.41078769086067046,0.14135747306058674,0.13759070729891545,0.43973161314179826,0.2368687967644118,0.23336231129006046,0.26498811089859864
M14,0.3948646122161308,0.07725513482144107,0.028877935897598697,0.3387973256505884,0.42617774351204674,0.5158438817476522,0.44212027071511406,0.38299224205533555,0.3889019999725746,0.4081145124469279,0.4536928393612739,0.21534124706930868,0.34038513194356734,0.5720071753494027,0.2130643164848845,0.3897602519583616,0.24077839880046115,0.42391396700554185,0.17336408067079162,0.26046489712575155,0.43680190341558456,0.11438841581639185,0.28781566481642407,0.0975037911255417,0.4756889472131658,0.30751818655306296,1.0,0.08607015536109855,0.14154414861862255,0.5993181550723508,0.2764580877001228,0.47136122127372126,0.43663448555155887,0.5020671615178177,0.4353416210715765,0.0924281694277759,0.6193617616845872,0.21308671522000813,0.3618112615095794,0.6576462476811648,0.20455760807288775,0.15476165626826008,0.44898762706904066,0.2633314319712673,0.26425967543657,0.13174570856717702,0.24089140329086745,0.5870881563234323,0.4660701382774779,0.17569294814731243,0.36398183887820745,0.6800829635226504,0.4706469784152874,0.37224719746216917,0.44299718706458563,0.38868616044409876,0.42022078967515925,0.5452366152668371,0.06515058705806082,0.5375131724676959
SK_MEL_2,0.022354941282843672,0.47158163562804717,0.34691446946483506,0.305220187648758,0.10437614262790754,0.05315786287302305,0.038443863372846165,0.03211191880733595,0.07649937108081888,0.10710531014580334,0.05053444430132765,0.39957875136368515,0.29739732243948025,0.0863153346693703,0.2612950168345856,0.2395808353604099,0.40445465251420337,0.13894960289338154,0.004011218637033622,0.017160334797786638,0.15990064067501733,0.0031465485353245077,0.13873263618124432,0.0021740148227630354,0.03350275123354777,0.36053678104303977,0.08607015536109858,1.0,0.48645532459011454,0.12463860970356694,0.4479866350102537,0.030100450818826827,0.26619815670774205,0.29613897475486406,0.06938880784926726,0.4500828886813928,0.040356596919879986,0.14220756673323237,0.1447055288040642,0.07374047941293072,0.44001207574470974,0.004652049324113489,0.11537134350022693,0.30117822670393973,0.46596866571108153,0.5918060350632199,0.44321972032496004,0.11903462936346672,0.224689143623748,0.0518626015653692,0.33864613954171635,0.058737201898044884,0.035412884769686376,0.19602538532843727,0.022352229418025473,0.029951391435369477,0.2480196401299334,0.04811522151037933,0.4381956317827933,0.0958042023654288
SK_MEL_28,0.04152666742818564,0.4186234051799994,0.29815945169790503,0.3697534549038781,0.15571096100004989,0.09438808568742253,0.06082283408809007,0.061093304990629115,0.15829567719167192,0.14907111703164921,0.09249332877835778,0.4986009261258405,0.41994920365097227,0.13144683467694,0.3236353113186916,0.3709640066036823,0.5492600536301393,0.2085661621298145,0.006910984467007403,0.025265526752235336,0.20884197626701506,0.005285168770942236,0.17293441988303382,0.0037579088128892736,0.04757045584216344,0.430474100519058,0.14154414861862255,0.48645532459011454,1.0,0.21991292305573615,0.6038340207206666,0.04671482851431319,0.38989156913922624,0.4160635953865938,0.13417713926873126,0.496500189771763,0.06394471007599013,0.13983562597322405,0.19473411618614792,0.12174418904788224,0.5163138520438604,0.008366607500507271,0.17207957024206086,0.43601504527396623,0.5801581936217769,0.5965579922737763,0.5087446812460403,0.17941547629250706,0.2603217948102628,0.07222579700415924,0.44922450200441283,0.09294339741561791,0.058688532790947885,0.2968759033507541,0.03593675809283522,0.041112017488091394,0.2885196115197559,0.08134257697415222,0.40567869946395446,0.16017628223763164
SK_MEL_5,0.405609193217208,0.10082980863981886,0.05600266656986499,0.4177445375532015,0.5325381209601696,0.5861522809731968,0.5009780616964778,0.49643498728102914,0.5667530210507746,0.4979300302062208,0.638064824628234,0.33194974758492374,0.40002132156664494,0.6292403783483668,0.24739178323482605,0.5605048426407213,0.3785475481369247,0.601406334178367,0.1388110177816153,0.23339164719958724,0.5169275115423263,0.12300184622024304,0.4629874155126733,0.09787945467503793,0.4709553111501859,0.4256309378015428,0.5993181550723508,0.12463860970356694,0.21991292305573612,1.0,0.3562179371210823,0.475172233733142,0.47438628077133,0.6151381332593402,0.6398409015129045,0.12414196744069254,0.5175876369836594,0.2623989170070029,0.5544297014044475,0.6864291198677497,0.26798403263333975,0.19739370253191937,0.5534834888716836,0.4207027260940728,0.3254052457536361,0.1783449966002015,0.27112632892000305,0.6095076614101226,0.4242356532987452,0.10790226082180301,0.4830543401187867,0.608097053614827,0.4836768325478838,0.491557206178025,0.4367520547302273,0.3359764933825138,0.5141908672253582,0.5745539925071145,0.0825127683077998,0.45480973462856417
UACC_257,0.08457703911801207,0.3347594971035588,0.17248288251767205,0.47054375596901526,0.2529680949781357,0.18674918810736937,0.12514708453229234,0.11640927234777039,0.2345002042425372,0.24331356003012705,0.16684827766144913,0.495352200502807,0.4652872551249758,0.22409340848301262,0.38528433070945234,0.4904698793344095,0.5412818362099681,0.3298002666439086,0.019104442848457293,0.057961570892305685,0.32258969061229303,0.013769008178604998,0.25931532442564936,0.010681237959049223,0.10835557939309491,0.4821206382262012,0.2764580877001228,0.4479866350102537,0.6038340207206666,0.3562179371210823,1.0,0.11015284936825653,0.511135956839933,0.543537006663669,0.22147100555980653,0.42168410710459253,0.1341879935187436,0.19038053255215462,0.30730950091994796,0.2388167574026827,0.5285125763601571,0.021856523366180342,0.2449832611229593,0.42060594671047236,0.6081382736651502,0.5408764774877604,0.6189038660125363,0.3121282333265812,0.40557247055563356,0.13471576971449242,0.5315147768748086,0.20225115824852147,0.12165665953651288,0.39594003344851486,0.08938233217950788,0.08992362159645247,0.436077196031499,0.1572080716636171,0.331728158707158,0.2803041297770052
UACC_62,0.4448172923605892,0.024309963249469338,0.009666813179234394,0.16817903530369918,0.3160722434364804,0.6156549416612523,0.555135880588267,0.5700731573200011,0.3000060567243206,0.3673382088969795,0.5578023568728503,0.08345498520927343,0.14153012239619595,0.4118630696815851,0.09037208009153379,0.20317639813750388,0.10497273583399462,0.3065657819450349,0.29339770809404636,0.4242430224019541,0.33665391359733826,0.23224062821949584,0.24995769089395228,0.25483682095190435,0.6388743620975061,0.15322960855454965,0.47136122127372126,0.030100450818826827,0.04671482851431321,0.475172233733142,0.11015284936825653,1.0,0.21133603350165717,0.2641386183872473,0.3490691302664899,0.02372532928593208,0.5096107304440962,0.12313124615735305,0.2558112761311764,0.5577138314010308,0.06877113135876826,0.3089129180855402,0.4305545646817122,0.1432007428574721,0.10433353486342736,0.042913166957511614,0.08206497816088405,0.3576610622746582,0.19884949661181633,0.061081854237571724,0.18268895157585913,0.5134441521831797,0.5480038127837066,0.20165535417855662,0.5937704406660658,0.34689060730651794,0.2635536076843316,0.5132230966377409,0.013832473914537955,0.25978208050524965
MDA_MB_435,0.16484418685542365,0.2877292938404602,0.11677873297649279,0.43834527022458586,0.3015239295916743,0.2754389600894244,0.2041436014754247,0.1922480092675873,0.2649418221420584,0.27919206236182326,0.2498022451786451,0.46606661760623924,0.5625785465867452,0.42570267455825866,0.5030318633093701,0.6254687235253841,0.5822935897570802,0.4656023644343189,0.04789494642841061,0.11239057328477757,0.5405766929598896,0.03038140556420573,0.3678931128040809,0.026853451918054612,0.22819858512889715,0.4497513504332071,0.43663448555155887,0.26619815670774205,0.38989156913922624,0.47438628077133005,0.511135956839933,0.21133603350165717,1.0,0.7725256437306859,0.2914970258429219,0.264396789816593,0.21931679376913965,0.2087064299298869,0.29393380540362757,0.3525075603391791,0.48148166523488295,0.04183307473412241,0.3836867415227943,0.5136005146120405,0.5957868069871906,0.37941191542485225,0.4877508205408058,0.4948803648083262,0.43396700796843524,0.198379568459822,0.6371611444320204,0.31736935521876986,0.21086806367985936,0.4233123213878974,0.14839720857795377,0.16157824362077433,0.4617695799594334,0.25397582462118906,0.21473676563335392,0.403349876456031
MDA_N,0.2294847738916246,0.2930471078395103,0.13428086985109736,0.5024660365114699,0.39082139824135287,0.3519000845824206,0.2960104747892354,0.2604006149108281,0.3367641120394956,0.3419238819179204,0.33989650606283006,0.5737410622662696,0.5977376499797094,0.519158365958774,0.48941550341128737,0.7073610831589651,0.6253675824979865,0.5791272431343659,0.06622264155200748,0.14993503471488925,0.5876034091740545,0.049087655736685096,0.4703672453926294,0.041893380603643095,0.307859841823679,0.5440721689236147,0.5020671615178177,0.29613897475486406,0.4160635953865938,0.6151381332593402,0.543537006663669,0.2641386183872473,0.7725256437306859,1.0,0.4087181481645975,0.2922204312093301,0.289243286166133,0.2908766506410543,0.37254880297972354,0.443512215568638,0.4851584021072175,0.07134316785897875,0.46316081048903446,0.6227666675923111,0.6142998668509693,0.4021358210303365,0.4995993279134078,0.5371478895003791,0.5035707746782299,0.16187951100712566,0.6895997936249095,0.40455508592091777,0.28126881633414125,0.5010774844845477,0.2134712401527638,0.22096026715511669,0.5359261247027369,0.34138936124209807,0.23708206277097232,0.45879684018108047
A549,0.4323019469557875,0.05484826738000241,0.032213216021165954,0.23234068495877921,0.35690396129105956,0.46190467887356407,0.4569886030531134,0.39418204998269407,0.4807990503015294,0.3328794427057246,0.5418628964652747,0.25837130869642155,0.28616827725444854,0.5345413054953649,0.17704390223264072,0.41837217489016876,0.2683037787272713,0.5056029847811189,0.1371517557755471,0.21500318349879477,0.35916937481091127,0.14295639322188267,0.2792706550711199,0.10622681766965132,0.3856425645801765,0.31009200601362735,0.4353416210715765,0.06938880784926726,0.13417713926873126,0.6398409015129045,0.22147100555980653,0.3490691302664899,0.2914970258429219,0.4087181481645975,1.0,0.07574242213363946,0.49338545287116703,0.14659668164077003,0.4357531165149865,0.581641355626294,0.17479651403164262,0.3016554940141978,0.4168270582585271,0.28885874409970663,0.18730587108719204,0.10609228963264672,0.17537066409242488,0.5378555004240926,0.2832422410894787,0.0621796340091556,0.31284117126334854,0.5256757803415818,0.40121615102359337,0.3608065399778152,0.4361506814101528,0.31254196516835125,0.3156994696535593,0.5696267801740676,0.05071235572730707,0.3498599452369054
EKVX,0.021374100745076858,0.4853487000630663,0.277678132361428,0.2718899265075892,0.09888331193471425,0.047413840815972004,0.0410921604665629,0.029194242317487296,0.07442257584641906,0.10105505545713303,0.0483647436841788,0.4014916560014639,0.2787557942761952,0.07362263410128622,0.2950138108865131,0.26344897354953545,0.42000460220728436,0.11962573988160338,0.003313133535528583,0.014055300877160677,0.12011688194881338,0.0023036969787454875,0.12644402691451287,0.0017237628542750112,0.025989960207228584,0.27175362430699945,0.0924281694277759,0.4500828886813928,0.496500189771763,0.12414196744069254,0.42168410710459253,0.02372532928593209,0.264396789816593,0.2922204312093301,0.07574242213363946,1.0,0.041371391315237836,0.12786759098553394,0.12418943479187226,0.07479147996024856,0.4801816664234933,0.003872467133943441,0.09490381614790859,0.32719363884598246,0.4639090420130668,0.5983599160962898,0.5160745540133481,0.11390768906543365,0.23285192885474304,0.07344140268801191,0.32522489213672434,0.06326013528408055,0.03140698322586142,0.25166106217127904,0.021029596511553585,0.03169584822198346,0.23920903343862104,0.04682227966531092,0.5053025229790613,0.13397772173886877
HOP_62,0.4696202630020566,0.03341674101767906,0.017004558352570778,0.21262085356798502,0.39693666250969345,0.5850356385220662,0.5481997957535488,0.5072410405082431,0.4432795792211602,0.4308409289419747,0.5891588411132579,0.12110771565725227,0.18576344751515203,0.47830042342251916,0.09380109015941344,0.23072629323981295,0.13812933976452685,0.34081177604628776,0.20969085413490893,0.24945354690818272,0.2796528235396,0.1862617273446887,0.20278013146403498,0.16722363184077513,0.5037125763100158,0.20125433994648578,0.6193617616845872,0.040356596919879986,0.06394471007599016,0.5175876369836594,0.1341879935187436,0.5096107304440962,0.21931679376913965,0.28924328616613293,0.49338545287116703,0.041371391315237836,1.0,0.14744309493766158,0.36637151426073905,0.6918951195261552,0.11126323882102913,0.2884179836071132,0.38660132025173755,0.1594855301301767,0.13314573763431484,0.058212762490331034,0.12295710275118375,0.4577189858485704,0.32917744298161566,0.06981102464107576,0.21996725640070802,0.6602302373266459,0.5246258400006317,0.26364642986443576,0.5350600512097594,0.3864981596021593,0.2941366290706443,0.6603398013101659,0.022848357453103627,0.35104355796333064
HOP_92,0.10472529959973773,0.12643786471968704,0.06964083664371011,0.27059728817411927,0.2015697782648384,0.16053283368204005,0.15852408756432199,0.11724366398467087,0.14392228721669342,0.255708613617992,0.18610195023488801,0.20683806556682538,0.18055531666886987,0.18058665663795173,0.1254502682326818,0.19081033881036732,0.1819828670134757,0.19919840634450126,0.0322029091594063,0.07711644910901633,0.19135619173583973,0.02562140618128861,0.1964571823029454,0.024837557919183205,0.14974468552821096,0.23853598885907334,0.21308671522000816,0.14220756673323237,0.13983562597322405,0.2623989170070029,0.19038053255215462,0.12313124615735305,0.2087064299298869,0.2908766506410543,0.14659668164077003,0.12786759098553394,0.14744309493766158,1.0,0.21411865535095295,0.2197971905124899,0.14573942832504308,0.0385368723687461,0.236932960015646,0.20312915739136198,0.20666457325321247,0.15646864308785205,0.17630297483379873,0.22331987042006665,0.24601546145400788,0.045498576669099185,0.2609457587837084,0.1649173876210258,0.12432431032739577,0.2589682782194207,0.1078039067977934,0.1217495314422802,0.3079556898028002,0.16939172199917388,0.09463752337144021,0.1709225480327159
NCI_H226,0.23367007565076023,0.1108441499675222,0.07313313140916865,0.4049628752370149,0.4992216097405214,0.398663792825244,0.3161358935846129,0.3018721802721387,0.5289233168880159,0.541227468028019,0.45213711856376654,0.26468542024732156,0.26752423288080285,0.36251066542607324,0.14833120144998557,0.34576625364756275,0.290262305432635,0.4295451474082649,0.06801884322910466,0.12276475452729954,0.30300244739894494,0.07017630687397855,0.2670629696722194,0.05271625882166778,0.24958878921336278,0.4059635732560823,0.3618112615095794,0.1447055288040642,0.19473411618614792,0.5544297014044475,0.30730950091994796,0.2558112761311764,0.29393380540362757,0.3725488029797236,0.4357531165149865,0.12418943479187226,0.36637151426073905,0.21411865535095295,1.0,0.45185074788883417,0.2457375068140538,0.10323994598874059,0.40881890309830315,0.30176856259927365,0.26250698462036426,0.18504548694691375,0.2596904769122128,0.3921372059486837,0.44982231322516103,0.06488989534474315,0.3502580802709528,0.3789725932393987,0.28746634589837405,0.4896237094047796,0.2578922713010374,0.21695729345760909,0.5173446903133903,0.4351818556510324,0.08309034313259325,0.2984793214303602
NCI_H23,0.48016841794481907,0.05805110508144673,0.02690345101819064,0.32426399129970973,0.4827208712852463,0.6337541785923315,0.5391060883049721,0.4922662690849049,0.5041993545127639,0.5102362249262519,0.6184433317549783,0.20651187276261987,0.2958417715908326,0.5397533194921181,0.1550548350511107,0.36114334245145757,0.22323251864563626,0.4611010402832734,0.21074756948990483,0.3133039361855232,0.38347859007256613,0.1741420464438774,0.31348329898409766,0.14423211537035202,0.5119797559929795,0.3031607653701624,0.6576462476811648,0.07374047941293072,0.12174418904788224,0.6864291198677497,0.2388167574026827,0.5577138314010308,0.3525075603391791,0.443512215568638,0.581641355626294,0.07479147996024858,0.6918951195261552,0.21979719051248983,0.45185074788883417,1.0,0.17888374376835783,0.24607398391721563,0.5252468402011494,0.2629960544237065,0.22670091842406617,0.10889484271743138,0.20541735032782835,0.5663858605462723,0.38600618477093573,0.10135064458714126,0.32245122824278777,0.7104914284554122,0.5112678680998864,0.38106411697670356,0.5347156512604224,0.42364716315345635,0.4272142861970694,0.7327283498365091,0.04109548776828765,0.42828733358755533
NCI_H322M,0.06204537362278149,0.35744716096377405,0.2191312760125274,0.41767512782474725,0.21501062672508278,0.13356936018097537,0.10012650814066253,0.08070911024157892,0.2062593456175753,0.1979689252267623,0.132267014424595,0.49281291429819596,0.4506725444199345,0.20100875757568,0.3945244936314567,0.46801550451880997,0.5720308774958759,0.2725974841492568,0.010624669627271707,0.03175022952287368,0.2724002003159597,0.008300387313084667,0.19988313849034367,0.005644663971403752,0.07389542450898637,0.4359038657952295,0.20455760807288775,0.44001207574470974,0.5163138520438604,0.26798403263333975,0.5285125763601571,0.06877113135876826,0.48148166523488295,0.4851584021072175,0.17479651403164262,0.4801816664234933,0.11126323882102913,0.14573942832504308,0.2457375068140538,0.17888374376835783,1.0,0.013040101845170517,0.20214850530263426,0.5076191767306498,0.5746392586771322,0.5694126823269099,0.6049382171521749,0.27322788049056224,0.3479314479922708,0.12517269652802573,0.5178219622694467,0.16072361597277318,0.08846138953993611,0.38058957602537663,0.0639752871201749,0.07936274770001366,0.32107367970118483,0.1346294702486119,0.33326922397828285,0.26818235907212584
NCI_H460,0.3924074381087648,0.003187758569211425,0.001860837193602157,0.03738351339525427,0.11620636899550986,0.2503855031115863,0.34880744185682006,0.28018257676927455,0.1258302236829502,0.11736805424978286,0.30536107149613506,0.02872542279044965,0.039136156883631874,0.2150915953908931,0.02119756753544213,0.06839559524979481,0.025600696006758072,0.15082527090217604,0.2780132098246687,0.22721645239583838,0.09788298705845898,0.3694308061952218,0.08004114938418812,0.38619192000666586,0.3509708611477732,0.05132356967339518,0.15476165626826005,0.004652049324113489,0.008366607500507271,0.19739370253191937,0.021856523366180342,0.3089129180855402,0.04183307473412241,0.07134316785897875,0.3016554940141978,0.003872467133943441,0.2884179836071132,0.0385368723687461,0.10323994598874059,0.24607398391721558,0.013040101845170517,1.0,0.1597930144867671,0.04088359592041797,0.01917697407537706,0.00762898596299192,0.013377222537122077,0.13602193233630022,0.04634488345701427,0.00855636301876698,0.042946804134058936,0.25436263271944604,0.2492799563834716,0.06368179618521977,0.41766019773561175,0.19326902808414326,0.06685323700023331,0.29657365048048867,0.0023608319952920813,0.0763012574268799
NCI_H522,0.3637199977900141,0.09349749550049323,0.045401316895983736,0.3213427150137159,0.4921872237329468,0.4577616532316704,0.38967947599465147,0.4347911217790141,0.34372268356033475,0.42695856041698294,0.4633604930317515,0.27017975960676044,0.30113383193617305,0.4545635865551598,0.1899253119487479,0.39226057223507343,0.28466251673648607,0.46765302421374944,0.16556747615620473,0.2832633619629993,0.4484073450507531,0.12798601231032805,0.37029844684165153,0.11744333872638901,0.43873649321208913,0.3622521397161291,0.44898762706904066,0.11537134350022693,0.17207957024206086,0.5534834888716836,0.2449832611229593,0.4305545646817122,0.3836867415227943,0.46316081048903446,0.4168270582585271,0.09490381614790855,0.38660132025173755,0.23693296001564607,0.40881890309830315,0.5252468402011494,0.20214850530263426,0.1597930144867671,1.0,0.3821181754354742,0.29439317156796474,0.1626142772169758,0.2126219421200523,0.4472326659569233,0.3720693260632309,0.07784179434108819,0.39349792713804865,0.43284515211677144,0.374270161185577,0.35116803101547767,0.3479413588204557,0.28862695540782657,0.4862788185081015,0.48819223314826327,0.06508485338975142,0.3474915499875654
IGROV1,0.1269752967408488,0.27559821675322294,0.17251511141688536,0.3623323726412239,0.278259502045343,0.21291914452333477,0.1918004421902202,0.16225310699226592,0.2556692100236227,0.24653260794145385,0.2298614590914848,0.53441431052349,0.43063320829846574,0.3451151569649145,0.4485288469696538,0.591252179273608,0.6358467505541918,0.38618453557657445,0.028716933598516157,0.07801110498505567,0.39691203926569674,0.02457330744014926,0.34210787035921275,0.020596989539626513,0.17687632707528478,0.4844600993806661,0.2633314319712673,0.30117822670393973,0.43601504527396623,0.4207027260940728,0.42060594671047236,0.1432007428574722,0.5136005146120405,0.6227666675923111,0.28885874409970663,0.32719363884598246,0.15948553013017674,0.20312915739136198,0.30176856259927365,0.2629960544237065,0.5076191767306498,0.040883595920417994,0.3821181754354742,1.0,0.5411738193476053,0.44878242821460773,0.4426711507245862,0.3325556363783118,0.3536426634964279,0.09549969144396853,0.5816715877030886,0.22367872208875858,0.15831776034181969,0.44090506978972027,0.13927719793558163,0.1326169696470217,0.4408195269030506,0.20160315398497863,0.28651319942122155,0.353229704761493
OVCAR_3,0.08797559716467174,0.44655513436310307,0.23691858964565174,0.45800434339131535,0.2551441677214998,0.16901347803825711,0.13061593244459158,0.1200262185468042,0.16905051149903844,0.24104016975331513,0.14887217516569048,0.574631644287108,0.5774537897795928,0.2366154000482412,0.4510620549918685,0.5362983403577963,0.6590144973020416,0.32321067698216593,0.018181389506116568,0.058262613238303715,0.38127301486756,0.013746726384386053,0.3121382999162467,0.010875124405440332,0.11565487150553172,0.520796677721421,0.26425967543657,0.46596866571108153,0.5801581936217769,0.3254052457536361,0.6081382736651502,0.10433353486342736,0.5957868069871906,0.6142998668509693,0.18730587108719204,0.4639090420130668,0.1331457376343149,0.20666457325321247,0.26250698462036426,0.22670091842406617,0.5746392586771322,0.01917697407537706,0.29439317156796474,0.5411738193476053,1.0,0.6624600503377169,0.5953001825462104,0.28157930366479667,0.433099008476145,0.12463632664718839,0.6096188142299257,0.19676476059795595,0.11342917027053985,0.38395310444437336,0.07890635138174634,0.09620827974564704,0.44270648129318896,0.14364417392521536,0.3829081990889613,0.27723385989426375
OVCAR_4,0.035177914687541514,0.5202618744155288,0.30987582664822283,0.36028681925791506,0.14741154148233251,0.08162280564859573,0.06630230998554167,0.04949770726775625,0.10399588208716172,0.15610434307151014,0.07774425196068742,0.5105933346831978,0.3890864392064091,0.12357064600200049,0.3807683133634777,0.38084614469356826,0.5452790736487267,0.20187742072688236,0.006647693317542734,0.022890984806762656,0.20941475619893604,0.005006523611576181,0.1863267708424336,0.003762265276734522,0.0524818424407789,0.39374274329874137,0.13174570856717702,0.5918060350632199,0.5965579922737763,0.17834499660020148,0.5408764774877604,0.042913166957511656,0.37941191542485225,0.4021358210303365,0.10609228963264672,0.5983599160962898,0.058212762490331034,0.15646864308785205,0.18504548694691375,0.10889484271743138,0.5694126823269099,0.00762898596299192,0.1626142772169758,0.44878242821460773,0.6624600503377169,1.0,0.5954351449666713,0.16656451150576015,0.3212457873541636,0.09150924628111272,0.47603562102921565,0.09630995017205167,0.05213356135022252,0.28078731176263666,0.03616938015995233,0.046433589018638116,0.34403321982381463,0.07150218324285572,0.49163654239408255,0.17625165343555269
OVCAR_5,0.06048369378864871,0.4116401087977448,0.2077456540297305,0.4197564312882881,0.20935741277784667,0.13282959586599302,0.09876845311351878,0.08327375244735602,0.16133996732374975,0.21502990255558618,0.12300704207243097,0.44037775390406525,0.4250148493571418,0.18846478340151068,0.439826437554928,0.45670310381525153,0.5493783192034885,0.2718650537641798,0.012924980660975336,0.04371578718865902,0.26302136234442924,0.00893343294711643,0.22616423097219127,0.006480703882966741,0.0834961784858043,0.3992647182764184,0.24089140329086745,0.44321972032496004,0.5087446812460403,0.27112632892000305,0.6189038660125363,0.08206497816088405,0.4877508205408058,0.4995993279134078,0.17537066409242488,0.5160745540133481,0.12295710275118375,0.17630297483379873,0.2596904769122128,0.20541735032782835,0.6049382171521749,0.013377222537122077,0.2126219421200523,0.4426711507245862,0.5953001825462104,0.5954351449666713,1.0,0.24531950018441223,0.44065498511337287,0.15393762733188052,0.5320382990660664,0.16862186599248422,0.09647208158036656,0.35729754682546755,0.07592390706120272,0.09544838607372344,0.40268882270815026,0.12890049240777204,0.37605783470914117,0.29510621537750037
OVCAR_8,0.3455774527402036,0.10165007640150132,0.04451221944172344,0.33044436717346415,0.383162502674608,0.48902346653693424,0.37594975761895993,0.3288368878611273,0.4257410222026825,0.34463491575029503,0.4639976347415003,0.3127775447473687,0.40154794945322336,0.6622819202040844,0.2635646388416223,0.4908072422463905,0.3400743094686362,0.5575361083770398,0.1350317938875121,0.1855259048983708,0.5687532166952615,0.1045328192318033,0.32506498791643074,0.06370119856210407,0.411489472215621,0.3539233986130001,0.5870881563234323,0.11903462936346672,0.17941547629250706,0.6095076614101226,0.3121282333265812,0.3576610622746582,0.4948803648083262,0.537147889500379,0.5378555004240926,0.11390768906543365,0.4577189858485704,0.22331987042006662,0.3921372059486837,0.5663858605462723,0.27322788049056224,0.13602193233630022,0.4472326659569233,0.3325556363783118,0.2815793036647968,0.16656451150576015,0.2453195001844123,1.0,0.38016693006001256,0.1572506572473729,0.4605763570298944,0.5407453011592427,0.43703976001446476,0.37123560145850193,0.3586272408967314,0.27885221329443655,0.4032374151340655,0.5386196018931366,0.07736447540360916,0.4704138432808025
SK_OV_3,0.17472327468957907,0.20933641630921504,0.08399056628022412,0.4336684938175923,0.41796855266061844,0.2842175715207794,0.24367628595371488,0.20982876588277719,0.31794191633740637,0.4345014074248872,0.27145299818141017,0.3340179712999003,0.41931365279458854,0.29366654329689473,0.26910505470936763,0.39741559319534603,0.35849778745326794,0.34780828004737857,0.05183395743490281,0.1099064377991646,0.33890387396063754,0.03453261500582186,0.2874468038385193,0.02753242961335381,0.20816545536116074,0.3960171440411193,0.4660701382774779,0.224689143623748,0.2603217948102628,0.4242356532987452,0.40557247055563356,0.19884949661181633,0.43396700796843524,0.5035707746782299,0.28324224108947865,0.23285192885474304,0.32917744298161566,0.24601546145400788,0.44982231322516103,0.38600618477093573,0.3479314479922708,0.04634488345701427,0.3720693260632309,0.3536426634964279,0.433099008476145,0.3212457873541636,0.44065498511337287,0.38016693006001256,1.0,0.14397446142673348,0.4554026329603077,0.41077312227199547,0.2057747056006998,0.45026226605734615,0.19018937602278543,0.1948732953085898,0.5280381006031746,0.31507327029959387,0.17360080614768394,0.4412710553847386
NCI_ADR_RES,0.034012015002578604,0.059577061868979625,0.017912048737903738,0.11006975221069118,0.07883922811204416,0.08404481817136843,0.05561470379320988,0.05157949264620851,0.06361573590916089,0.06485055854964411,0.05600986908033591,0.07641196655890317,0.12137718607610917,0.0990010074352922,0.22109256070614655,0.12991269818264642,0.10000946766200017,0.09019023977880107,0.0173574892215565,0.03402406948190338,0.11734779598974364,0.008183348328704954,0.07373218340123898,0.0059560457328503265,0.05847366235168297,0.07213521179234791,0.17569294814731243,0.0518626015653692,0.07222579700415924,0.10790226082180306,0.13471576971449242,0.061081854237571724,0.198379568459822,0.16187951100712566,0.0621796340091556,0.07344140268801191,0.0698110246410758,0.045498576669099185,0.06488989534474315,0.10135064458714126,0.12517269652802573,0.00855636301876698,0.07784179434108819,0.09549969144396853,0.12463632664718839,0.09150924628111276,0.15393762733188057,0.1572506572473729,0.14397446142673348,1.0,0.17187816996966213,0.11813066843796839,0.06756359979157074,0.09445342281141468,0.06266410101514543,0.08747657073684459,0.12190744310150321,0.07608190125413085,0.04534871832099664,0.2976382695331248
