,253J,5637,697,8305C,8505C,A101D,A172,A2058,A2780,A549,ACHN,AGS,AU565,BDCM,BEN,BHY,BT12,C32,CA46,CJM,CMK,COV362,COV434,COV644,DB,DEL,DU4475,EB1,ECC10,ECC12,EHEB,EJM,EKVX,EN,FU97,GAMG,GCT,GSS,GSU,HARA,HCC1143,HCC1395,HCC1419,HCC1428,HCC1500,HCC1569,HCC1806,HCC1937,HCC1954,HCC202,HCC2218,HCC2935,HCC38,HCC4006,HCC827,HEL,HH,HLF,HMCB,HOP62,HOP92,HOS,HPAC,HT,HT115,HT55,IGROV1,IM95,J82,JHUEM7,JM1,JURKAT,K029AX,KELLY,KLE,KM12,KO52,KP4,KU812,KURAMOCHI,LMSU,LS1034,LS123,LS411N,LS513,LU65,LU99,M059K,MC116,MCAS,MCF7,MDST8,MJ,MKN1,MKN7,MKN74,MOLT3,NAMALWA,NCO2,OAW28,OAW42,OE19,OE21,OE33,OV56,OV7,OVISE,OVK18,OVSAHO,OVTOKO,PEER,PSN1,RCC10RGB,RD,RKN,RKO,RL,RT4,SEM,SF126,SF268,SF539,SIMA,SNB75,ST486,SW1116,SW1417,SW1463,SW48,SW579,SW620,SW948,T24,T84,T98G,TCCSUP,TTC709,TUHR10TKB,TUHR14TKB,TUHR4TKB,U266B1,UO31,WM1799,YAPC,YKG1
HOP92,0.3777306390702051,0.3974366662119285,0.1423246756917518,0.5178155626993162,0.47699469125114413,0.389158915099292,0.4470362260213886,0.4140754124086109,0.26042829196958905,0.3919920951773377,0.4490896204738445,0.2504905998090696,0.1859719198015268,0.11969443111241154,0.14106086957983746,0.3011051279441691,0.300556058766002,0.3756789194235173,0.042464603980005705,0.32862823427384225,0.1353526491204368,0.46784650028754393,0.23118143088404733,0.28744138165255884,0.04673808543639277,0.2568773639757269,0.13978233378600882,0.05635385700091225,0.17552242621388167,0.1393946233979199,0.10577343464087444,0.11269637119219153,0.38280365597828614,0.30435401734054013,0.22084273738893853,0.525351184002996,0.44536682968110775,0.1854498090644817,0.14615050099972413,0.3076055269421869,0.33789913426868523,0.4250237316320903,0.14977596664099183,0.1993495150290189,0.1869714386273614,0.29428867667381686,0.2966722970900335,0.285788840112435,0.2691007745786398,0.19022474274863918,0.16841459261602124,0.27758570780971026,0.324577215965169,0.38623146015406673,0.4739183669458822,0.1341019196543021,0.14249757844192865,0.4222566918062963,0.29688820173919706,0.5782899114956221,1.0,0.4409642330769994,0.27014579057548704,0.07442310563296636,0.2008533880047503,0.1868488482263578,0.35013816452439106,0.15467968571282123,0.4982805475792216,0.31536827480934493,0.07671042860201091,0.128043965764202,0.34050415475683227,0.15266747783486342,0.29750799953668294,0.2081210972451191,0.1437811290843434,0.40934469569561427,0.15249353740902363,0.33600611579934436,0.5246435265677365,0.1769956118478684,0.30279821272909024,0.20609885827100458,0.150515117345513,0.3557273417183109,0.46275656626325556,0.4375930728376094,0.05991520453271568,0.3459553640763281,0.2181723404066149,0.4823172309614704,0.15931690652783084,0.42286551499120084,0.366103983559239,0.27138907307996196,0.10075904750569917,0.09078586223563753,0.14922550577063617,0.24004159168984227,0.3273759617195564,0.14701132709007295,0.3126443673760826,0.3267048029571714,0.4451991970952468,0.5444454078921103,0.23284376972978624,0.2603396812003178,0.31729919839541654,0.39233707614037105,0.123381980694554,0.4374348816117791,0.3946971621515618,0.3601348069646305,0.4797888598938299,0.32352072470175675,0.05730908388876357,0.20904013824845333,0.1646428280302453,0.4836063268761778,0.4771698110379903,0.4881747238690187,0.14302327672280332,0.45437921054858765,0.09503042797407887,0.22241881673120636,0.2606890440118944,0.19393482856961905,0.27323389506463247,0.4537542489685058,0.2767189628950908,0.1903419131581154,0.5194101726560282,0.21734541543689925,0.45973730762858367,0.4617547061525492,0.26876094327064215,0.4535156781060198,0.39498430746916646,0.46633056804975015,0.11856010051038726,0.5353979499401119,0.37259026589647226,0.3599195104593145,0.43649348775496366
HOS,0.3259402625839313,0.3302710407042484,0.18350363872158562,0.4627220093480543,0.4878214876408876,0.33909666081239576,0.47371537738653746,0.4423421020095394,0.3722939837102228,0.40864702601767766,0.43551175465193404,0.23990002172129196,0.15635687163258552,0.10613880984702675,0.13701262696419533,0.21601198051806222,0.3195186162907052,0.34298386732988884,0.04598487040005059,0.2566809701826972,0.14476586704040836,0.44824588890237527,0.30658232928176277,0.25388370132909666,0.060430902051291896,0.20974674456139777,0.1505869571208113,0.04145043037516724,0.21759343490257751,0.1877201138945592,0.0615633724022189,0.09934697580567584,0.390577065891033,0.401470253185473,0.2452028727852674,0.45885570251879204,0.41147185777282946,0.24374766433378506,0.10943965464087932,0.3214857635032129,0.32100717274866675,0.4342592750718448,0.16561677661952454,0.2090149608924385,0.18480365185732653,0.31345858288578377,0.2622800071457475,0.24170622814570422,0.2167112082141218,0.17396832560220496,0.16543860139199704,0.21804045818595066,0.38162423684465185,0.3118201496738324,0.39009641915573434,0.15546240471362124,0.1316836756647171,0.46454924878474513,0.3848916061420824,0.5685908259439078,0.4409642330769994,1.0,0.2028437429565754,0.08424779026038845,0.15585421622770054,0.15377141938017072,0.4051869189474647,0.11612700886528812,0.5409179719690081,0.2998685897907193,0.1087384613163371,0.17834532765826347,0.3360383053094559,0.25760871402630603,0.377780356627581,0.19354024122534932,0.14445080385527645,0.43261752486507166,0.15652564041752257,0.36184164942770114,0.514829247979978,0.13520583733093708,0.25055883326607375,0.19296204383226048,0.11727417447056968,0.2708396053653761,0.5215598256394401,0.5419625999309471,0.05938169299234089,0.25330980505772316,0.2268772030025529,0.42269350488529434,0.13190184233437888,0.3700841280368451,0.31916467859195974,0.24791059774645804,0.12281713824095844,0.09252304240007339,0.1654256076654916,0.28702360989606046,0.33454565156105187,0.11604114204619434,0.2769111598007131,0.22907620479031934,0.39686094696221075,0.476278672720273,0.23027386024607652,0.2973897941251914,0.3077692243474561,0.35246449172976424,0.14591453487376396,0.35602288148486394,0.36038084655746594,0.469320502463928,0.4453666828899213,0.3293105812316329,0.05851443939764514,0.20248590256656104,0.1821845743321515,0.5224889647804386,0.6171805709172091,0.46321957668786995,0.2257303069808587,0.4695511739493675,0.10477232538896167,0.17495886135245417,0.20822935084383173,0.15952889235725085,0.25196417354604306,0.5127300884155562,0.29041846612480204,0.16721606632177247,0.5275497192695282,0.17793785234778522,0.4520616887703688,0.40711301969867497,0.36838799767035213,0.3698887665562589,0.3402634159041067,0.39134582517001437,0.09957128170566279,0.47327970795772756,0.3801002764221195,0.2650212611231151,0.4126128228525445
HPAC,0.24905319152309321,0.36808298702248965,0.0596814530630049,0.19793811228790767,0.2657783370711424,0.15272955775371813,0.17554792166192315,0.19213535500226112,0.11773491326517246,0.301086220835741,0.248876234709397,0.39288478092927803,0.2992659265058826,0.05589990123629415,0.17921596980146806,0.38633532771567747,0.21406172717136882,0.17872292648099822,0.022390298013418825,0.3513420128648045,0.07942281119969155,0.32026859397041063,0.12925423354354684,0.4316045684369003,0.02043761102676314,0.1508484966439759,0.16154331433027783,0.018935194266162664,0.14813535872941383,0.09073617755515176,0.0428266143680259,0.07784064463596299,0.33956193373922294,0.17651415387528366,0.15841247505269143,0.21571660907176868,0.17629860181579773,0.19406991983146452,0.38036018755154655,0.3480390583667772,0.36678867636462864,0.24698095803665146,0.27426361223150963,0.241235122275862,0.24069132863046813,0.2286634312042045,0.4345817587329063,0.4731686408552175,0.42927376029999775,0.2851581631223381,0.30480438889700134,0.4723730732135467,0.30204245806849084,0.4101245794449452,0.4136597738948845,0.0707656368126757,0.0655685573424524,0.17367025417678536,0.1445641362984809,0.27587943333511245,0.27014579057548704,0.2028437429565754,1.0,0.04037363804400254,0.39052353099365256,0.3584855451747614,0.2960290164484807,0.3426855271242656,0.2780338972346069,0.3352069197797397,0.041460271664694875,0.06912713630906717,0.16159782197920816,0.048388345195763544,0.23540647259364436,0.4113771850066219,0.07822177659455518,0.2659360951013553,0.10655676349986995,0.26178339897205083,0.21432199405763722,0.3512874544591289,0.46228503894723094,0.3725027858364044,0.3774152387318652,0.35844342898705883,0.23260789618033081,0.15092140675366425,0.016373899010402565,0.5282448675818325,0.28126223528904715,0.17123036923485727,0.07051768686040324,0.32137829387770833,0.3926816865922641,0.3593514347716804,0.05360104665989676,0.04746482667182819,0.09382646584557516,0.2850067880230097,0.2423981344269495,0.41323835572987977,0.3607138518901448,0.5446361510982426,0.29681637175400644,0.2995173892742682,0.31418318758948427,0.15520371688788462,0.2356985295001662,0.2663271152658351,0.06854432882665498,0.3842721470533699,0.23775782512725976,0.12242568873412737,0.21618971579404486,0.24075701832468113,0.02671881584723515,0.41458021610149576,0.07913009132782048,0.1945945728511614,0.1725516061609935,0.18334983566740468,0.0418493608476411,0.163199767783584,0.05257208007520883,0.46887073325217254,0.3832515161042609,0.3476731409827546,0.38217760923460664,0.16375266398737956,0.2921719622362997,0.366136868422559,0.30998758563739603,0.4291379119781451,0.19475942246057362,0.2695444422890304,0.13452591486482432,0.24072859255557047,0.24592884363828157,0.24014258367964883,0.05715552199781246,0.2577502505956015,0.165342089769113,0.47937568386151364,0.16410812719618542
HT,0.05730492404745571,0.048726910057597744,0.30633823842257357,0.05373016615178197,0.06387915159764271,0.0632479020605278,0.048509753862978816,0.08611408657945582,0.09906075793039223,0.05439746790716396,0.05574584380215589,0.06124522244232325,0.04236331072403485,0.4220116891787338,0.050789998302620015,0.0354578149047545,0.0796444008825262,0.07699250351834999,0.4944370034258794,0.04283158642327059,0.22577760355210755,0.0654157290342717,0.09612860358256956,0.041350985491874076,0.5346426905736844,0.18295024654084904,0.08573101605175373,0.5178617694023703,0.061619243086539294,0.0709579168305304,0.34350266202976076,0.2702229741073693,0.035004397345191035,0.10831405788301404,0.05489570705045391,0.06763368898047181,0.07689138240387419,0.06481897869776262,0.028666844234328276,0.06939888932194907,0.04939248136058036,0.08390727781774285,0.0506061551733695,0.050461455923846016,0.05653449597882812,0.061847406518483555,0.04949095143379026,0.05086064081201805,0.047041090323866414,0.05834867051588502,0.052154518274527856,0.06141820041180887,0.0460981499170198,0.04481914577890769,0.07833782099519174,0.1915316267031776,0.29739377497822084,0.054556786187715284,0.06808242956406516,0.06569391701657715,0.07442310563296636,0.08424779026038845,0.04037363804400254,1.0,0.05320341566845374,0.05037789808859697,0.07301609991844785,0.04029014487717339,0.08273264970111663,0.0748392282120646,0.43046104005166297,0.2565312363171264,0.07754997723958137,0.06782785612901107,0.04688196705454742,0.07192763813079081,0.28092175468411984,0.10703683187526167,0.20665064254147328,0.05013749692680089,0.0679561346108438,0.056459487038015815,0.05136744469083851,0.07690865988063625,0.04795828594325388,0.08665319413812753,0.10800749822506109,0.04495254451990385,0.5972456690943667,0.05782960808427004,0.06791196172169436,0.06854939211559405,0.3001643045369161,0.04639341837834779,0.05129962663930729,0.04886727393453574,0.2871793693134508,0.5043713611609655,0.2208618963214012,0.055724357998638924,0.05898935621479043,0.026105218638544675,0.06507588023637775,0.0672218691566541,0.06733780185584251,0.06520495658178124,0.03441425731008149,0.1007095418642461,0.07889289075455633,0.06102310755538162,0.2821420316896003,0.08078659451048323,0.048509054700321436,0.041070010733455925,0.0662528106652345,0.13661524731245975,0.6890992578381928,0.05746095373266827,0.35604882985526043,0.04617600546359704,0.06712422489382988,0.062273455811607065,0.057050829571928446,0.04143930099707252,0.47073769906120355,0.049266808911448495,0.05466700475313044,0.0733352439454272,0.0786855987077941,0.042843850914028675,0.10755867106953873,0.04974638705437792,0.09009311078000279,0.048076384858812576,0.0633648064050176,0.053807221046494186,0.09376322699252723,0.06932417722047432,0.05339045269729922,0.06426248052826197,0.24932016400597903,0.05670560298150992,0.06390579761735651,0.0771055521015119,0.0511312918949208
HT115,0.23349550202140976,0.26502309263072843,0.0707915421933559,0.1358222259135591,0.1833957215704811,0.1167339878885428,0.10963966563869507,0.15481212075024112,0.10934098418092061,0.23623519321250194,0.2218170974999055,0.4265183001156809,0.269787205973554,0.06947984511853864,0.240857925787645,0.24617349844396272,0.17328249630106532,0.13701845671467863,0.03099599845336451,0.2829349616397917,0.07895361369459417,0.23051317052881323,0.12144226528497595,0.3657269163614234,0.028606842717534248,0.1473508921890523,0.20312429799082107,0.029646764458568647,0.1512985087988495,0.10513687837346239,0.05714739110588271,0.08611977585949152,0.23784063357727178,0.16383783133727578,0.18723447036711452,0.15480844436011412,0.1302884240576064,0.20734644788110682,0.6417997582603274,0.28048853884800296,0.2850475456263216,0.17946807538542,0.26668031069290976,0.22487166126160765,0.23539373174920433,0.21929096444728854,0.2909917048177306,0.310309709566144,0.32831634202276616,0.26561443694840925,0.30233025540293734,0.3689534955039374,0.2266129050298296,0.3308527221030023,0.33296302933400757,0.07840538048543796,0.08048503153371536,0.13569951674735367,0.127021761400775,0.18177669353604983,0.2008533880047503,0.15585421622770054,0.39052353099365256,0.05320341566845374,1.0,0.6175136546456524,0.2692532007967041,0.5595110453061838,0.1953683673631135,0.29027359449000867,0.045541773649023704,0.08027088623134229,0.14296191832809138,0.032728486857608846,0.19900003543959358,0.5722716503384468,0.09706431842877536,0.21804767551981877,0.11212513361929619,0.18875339402439098,0.15360860675617163,0.5926199210994192,0.378417097175347,0.6303356311868854,0.6926515109455056,0.3504191727796867,0.1996460735335022,0.08860771697809541,0.03457569202896357,0.3947037467557586,0.2747042594567095,0.1259721690544867,0.08840670396694664,0.21380469338252392,0.27598586402414105,0.3028866910399758,0.05669505682152967,0.05934918969910388,0.09636603879680558,0.24032066823391027,0.23211586120256147,0.5184865388626273,0.27776210519813394,0.46736302539880425,0.22655841739173957,0.2156675675327935,0.26432228880555186,0.155993412253876,0.1995161806941316,0.22255524780652022,0.07683894175168646,0.2883856777650453,0.18619016287466542,0.0683475402245092,0.1566069000398527,0.26852012519151325,0.040534126897279116,0.32724504311259117,0.09071293573201913,0.1214784130954685,0.1290169167852052,0.12487383091413892,0.03045595226807088,0.10243505016434631,0.06410749159062248,0.6776774769966007,0.4829029214287651,0.6932465625658697,0.45645461284985234,0.0979996239232814,0.35639176403319406,0.6986977365017403,0.21820215000214746,0.7084175773201237,0.11872705554174776,0.1730480607171336,0.11271232984887555,0.20894700898904664,0.19979458315841173,0.20349313006678435,0.05512792025331284,0.21236681121771486,0.11520614008842303,0.37673313908561457,0.1138227639801119
HT55,0.19639148230644668,0.2535002802772295,0.06809318745138468,0.12871956317398878,0.16088996107126305,0.11385515426247625,0.12240440746494594,0.14702308686464563,0.09948525685882745,0.22569511295285025,0.19715576654196018,0.41253293804519797,0.2885620258626207,0.06240186723631777,0.2680897600437583,0.22034348314159277,0.17403563972966826,0.13841640212209563,0.03687796658779771,0.247569550855503,0.07436675556998665,0.20458008399949026,0.11411270506058821,0.3304390360425661,0.030839564725427454,0.12922392909614192,0.2611575884424602,0.02446179765113879,0.18413150470765896,0.12548404234904662,0.038191303474402,0.08097131169809027,0.22232327896671558,0.17513869349557856,0.20176046100879577,0.15261250588662603,0.11787767587153294,0.25632273750440016,0.567699252627185,0.2576955064999251,0.2562184329293907,0.1714496230406418,0.28500689135873114,0.25107633390099937,0.2405054851599838,0.21285595836721685,0.2640433725453152,0.30310813290311844,0.31684309932411103,0.2645880314441662,0.32359732706018574,0.36938628596130485,0.23967550215126313,0.30345618974091615,0.3033312775665412,0.07122940601183711,0.0685847007306131,0.12477797703878782,0.13561540293325838,0.1690880355316954,0.1868488482263578,0.15377141938017072,0.3584855451747614,0.05037789808859697,0.6175136546456524,1.0,0.24776992922177873,0.43863492994961695,0.18186147222711987,0.2590626703399107,0.05442528932450244,0.09040039383061374,0.15557679554418227,0.04250080243648366,0.18573793942348546,0.48929401059501687,0.09321008210259205,0.2107923321688355,0.10855032314932475,0.1829725942950329,0.13756264220208766,0.7382516448240617,0.3807965681403377,0.584908676049805,0.6820093802714247,0.2952168300582845,0.1793346687287001,0.0876884184687716,0.030458616034333946,0.3548982527777347,0.29533867582833406,0.12793459111704367,0.07261436047518874,0.20723904894603276,0.2793035635895874,0.31629612028913434,0.06120478459104231,0.06170900616374628,0.08753298735734147,0.24126243781839843,0.21331446419561076,0.4993475930968265,0.27018311047979593,0.4092996903542844,0.1919041817254256,0.19369351072409555,0.25476237268460145,0.15961473646829774,0.19926322013539657,0.19380318223408663,0.07640712891525872,0.2663207293804317,0.1699823367487728,0.0735269601598553,0.14417049651033156,0.23336206680060198,0.038795091374604934,0.349223222206523,0.08702082136550457,0.11251122860921312,0.13526204311691162,0.11851949981720569,0.04224581474767683,0.10431075102675366,0.06784907547848582,0.6805018408912228,0.5677855623547886,0.6663165264989789,0.43925803722249346,0.09617516757136749,0.4427868680721708,0.6811731694363841,0.19710831444376584,0.6579082799093647,0.11608453385540676,0.16262675433404708,0.11663801699438006,0.18428673936900078,0.1898198103477974,0.18545328345823517,0.06156245394267543,0.19451169073126226,0.1194343200316901,0.3840731082422827,0.1277637036707465
IGROV1,0.42306014166846984,0.3293738271008775,0.13860481797476018,0.3079721262764743,0.3626877662664746,0.25788732500519007,0.3156402023834114,0.3109439403241909,0.31282714060216266,0.39579282385456094,0.4209181799145306,0.3320536721640637,0.25693476568197005,0.09599891173085065,0.19860227462409155,0.26413625972901755,0.3352230744945417,0.2739869092289897,0.04449756154725207,0.28788454100165484,0.12074744583686711,0.4414504568232126,0.28765550707586507,0.3226507151083311,0.04720407711060878,0.1815302123560343,0.17131737985313952,0.03748482790442817,0.2133933519629824,0.176871115608584,0.06522544946142303,0.10406084560754766,0.4098452080867583,0.3832783840454359,0.2935044345348722,0.3185097080374927,0.25782687888500844,0.2612895409299002,0.21126741979076472,0.3340613973410892,0.3564235052816841,0.345508156447897,0.2300015480158353,0.24990163982814187,0.23842560710442193,0.29925315522473617,0.31372948230139774,0.3060843594525322,0.30613455210419893,0.24609020310473498,0.258975411556823,0.3111870272738875,0.3267080844813721,0.3343215471521419,0.4338551952263321,0.1190531307417679,0.10210212707866304,0.32603961503017453,0.28672443640898104,0.35444575240289844,0.35013816452439106,0.4051869189474647,0.2960290164484807,0.07301609991844785,0.2692532007967041,0.24776992922177873,1.0,0.2234449682308308,0.36384117100665414,0.5442909080286352,0.08788725604859579,0.14004233752732084,0.27633259579184155,0.1826907725526912,0.3958084391428057,0.2886456548367954,0.1179823139389107,0.3995712231428643,0.14332567081644268,0.4533833040089613,0.3047256248696687,0.2372393261285077,0.3141640957752867,0.2972647244208587,0.22694988513390088,0.33252967807931977,0.3795147782009616,0.27056634432444926,0.048532053705844874,0.33666782952799734,0.28914027039501444,0.28899708149749825,0.11315658646099305,0.3426073663604562,0.3367469056311184,0.3142154208973047,0.10386925077271522,0.08447545617514382,0.1472116563606686,0.3778329328906326,0.6077315413745878,0.22010995199159802,0.2994852996539785,0.34726322071836846,0.4014799957761842,0.35170001198636747,0.49967430968325655,0.3263293958465998,0.4394159707221792,0.5275265378178234,0.12299649331174792,0.3582873603003661,0.36767358259415683,0.2834072230424878,0.3204831756049821,0.30278145870633566,0.04960385879688348,0.2765747895422036,0.1312782562404817,0.3196157245280893,0.34250496012245857,0.27999457057445154,0.15755328487798834,0.2920147163985063,0.09083232059937571,0.28640901639819005,0.29555951299347005,0.2600948529763578,0.3263361524125834,0.26130040516512376,0.3270843774703672,0.2663381983978247,0.4037230119316466,0.2977141949131489,0.2981108618214908,0.31090391283359486,0.32839495887093717,0.36584153142237674,0.4083443988361575,0.4047593400408015,0.09317380188246446,0.4177303341451959,0.2764836299975315,0.3344690149664916,0.2924593755436653
IM95,0.17460939176971865,0.1904149580905973,0.05484318765601684,0.09382741736334618,0.14060749386454788,0.12196558221117101,0.07934335803464246,0.13367613934256586,0.08674867901624969,0.1845828708495678,0.16541692481968143,0.3583338859206725,0.2742643692162705,0.04976195736042985,0.21882739474253757,0.2094631969644952,0.144926012371232,0.10524640162935692,0.018451164632841494,0.23528574479220696,0.05848200169195303,0.17619309512922562,0.09448995172471855,0.32192440240003495,0.020381039936321538,0.11485194517088052,0.17518214524659173,0.01715066736229423,0.1357866678696346,0.09138481125132988,0.04736073501944879,0.07890625973791335,0.1912048674528624,0.13519997903116723,0.16841502909836278,0.11085181564996135,0.11628842561948485,0.19964331393433485,0.556147432610939,0.2470317383473913,0.22502186206110716,0.14129694635764264,0.24827867066287743,0.21905637531519476,0.22654331016435106,0.18125640857346328,0.25706371460164146,0.2736015799907745,0.2864094295765053,0.26791982100330747,0.2925156329942853,0.3032399218212637,0.17829229506346997,0.2733056934448532,0.26510194394637054,0.06266065851591443,0.059500340164901494,0.12403881729118052,0.10131001059896463,0.13449286226874205,0.15467968571282123,0.11612700886528812,0.3426855271242656,0.04029014487717339,0.5595110453061838,0.43863492994961695,0.2234449682308308,1.0,0.15049494928106474,0.22588356954420877,0.02814458270753148,0.06665148191747453,0.1273721996705325,0.027605309386598748,0.14840708343259293,0.48347161318716536,0.07254224739296564,0.16931905035254732,0.09825856267682284,0.15398489421561204,0.11418510641158605,0.4424316408162743,0.2777604738245172,0.5125725237531241,0.4979224202156115,0.3050964058366147,0.15622244483997036,0.06369671127907897,0.016844321734548445,0.3140496522187526,0.2545335261789463,0.08959862545214439,0.07603815297936786,0.19947596496452255,0.22580032065552316,0.26100379746666136,0.043307844173651217,0.044557410322396324,0.07461388532298943,0.2237742102496281,0.19281426017854317,0.4510513281305598,0.2326742670722833,0.3710702213363952,0.16189914519684154,0.15723102171294387,0.2099829977093894,0.16894644689161406,0.16953466158680783,0.16442111834502895,0.056065302329576044,0.23713004152187198,0.1362333503308306,0.06255777324159653,0.1089061176722513,0.2426781340609591,0.03156557594491541,0.30387389633882134,0.07288358934316483,0.0885121255547209,0.09261612909611608,0.09449625562612954,0.021792467337831273,0.07152478198168474,0.05028515837100059,0.46138780101364496,0.34391973336509707,0.5024242802058806,0.39098096608409194,0.07227987311302222,0.28834908026958783,0.5030041389415288,0.17650337032786148,0.5190595537673878,0.09037369099565692,0.14136235121822135,0.08910506955226258,0.1635907645300743,0.1612683238674483,0.14775134186973052,0.0534346516784657,0.15192333386210147,0.08923654708689313,0.30610558365266904,0.08737338672411912
J82,0.37332050224676305,0.4554908870580521,0.14653998818349898,0.4952689264016604,0.5961909431400179,0.35640007496906856,0.4928919989408994,0.3998560703950953,0.24368946871108252,0.46201040866733245,0.45954787989061263,0.28392582228015395,0.1969445236228812,0.12380288256869668,0.1422828698252537,0.31835556409230803,0.32365317777248326,0.33846764367314386,0.034911996045682486,0.3432995601345774,0.1266600331116476,0.47322232684951593,0.24458260328668488,0.3325786359090036,0.05137878705261059,0.23677020878477448,0.12895639194448663,0.05493705618283304,0.15153042450530038,0.15319770767235394,0.09489095573836617,0.11054370771429664,0.43360325277283185,0.3056643639617521,0.1910874242297446,0.546551163711322,0.465885619302176,0.17161750854561317,0.13688066237669064,0.36308340745889844,0.3768788804338604,0.44062992666804734,0.18585802554006212,0.22469509866045081,0.20523903356330628,0.2896526353686021,0.3163837885069162,0.3425646273696026,0.30962452260473794,0.21372049544594693,0.1794698231967474,0.28286024352819594,0.38819316499491774,0.3663583908058625,0.4830170790952262,0.1288669951299519,0.13640872102335092,0.4916064562543223,0.3237477097782797,0.6232502637151669,0.4982805475792216,0.5409179719690081,0.2780338972346069,0.08273264970111663,0.1953683673631135,0.18186147222711987,0.36384117100665414,0.15049494928106474,1.0,0.34612113066446615,0.08849693103534398,0.1315024309552125,0.31204640936478145,0.14431866995167644,0.35230077101478074,0.21000178429637464,0.13504182798140765,0.3881502147981011,0.14961352072204206,0.3190115186248519,0.563158258729069,0.1777526443450326,0.37090159090312735,0.19091628256454748,0.1523785434120318,0.30863819743327425,0.5017726296468734,0.5663338103039438,0.05970328911186221,0.348947219541512,0.23501087100444432,0.45596469843811815,0.1618300787375079,0.4256899794524742,0.43497290312590187,0.31092123803309013,0.11088109524005837,0.0867017384381478,0.14369509039422265,0.26713583017864395,0.3319880629808081,0.14180952171707226,0.35460283127890535,0.32187675493891743,0.45961188292812305,0.5622729570392314,0.2550788226201588,0.23936686221479017,0.3030957942858379,0.41088288958780717,0.1303256628869194,0.3868557417232764,0.4471645548829516,0.33852342053034934,0.4621623842807363,0.3177383899855154,0.05771045983921211,0.2816786829818657,0.1662074810171044,0.5337451750899253,0.582810702456918,0.49166983724378366,0.12831385174256346,0.4657702060829587,0.10253206228717285,0.22178187436906757,0.2620450248795161,0.19720425647209291,0.2520401261239209,0.4530130152483025,0.2655314520883356,0.17493044033832003,0.6492656825747649,0.23513714739935612,0.5096518865397285,0.5082045892180316,0.27955005817104794,0.4557895568092454,0.40671735326349245,0.45448606271876024,0.1103392929940499,0.5400604162748245,0.3464334806557957,0.31902890474934087,0.36972558561278046
JHUEM7,0.407503869107004,0.4077488998198866,0.12258763758590693,0.33099651177492684,0.3478838113091478,0.2636920699562848,0.2844809243177422,0.2866639073122962,0.2157186976831342,0.3483023436112377,0.42032226152915364,0.3358223882447906,0.23834489281586022,0.10779147257828661,0.18492966788100643,0.339273750186298,0.25981759650426817,0.27030286653746294,0.04946860974732728,0.35988328411737525,0.1048111924570583,0.43450224147359584,0.2168985409212397,0.32385426060780065,0.04217758724735335,0.2140199417428897,0.153295939796714,0.06464545630888871,0.16441976075958717,0.12806116060909165,0.0908480412454202,0.10944285564353542,0.3597268337374564,0.29258459623353406,0.21124431188381484,0.3501665159301215,0.2882271181204752,0.21690416657251724,0.2157735763313924,0.32514047154580716,0.41757913505744926,0.3442592701102537,0.21985537795380497,0.23044051262400891,0.23092667594497238,0.2718878663671612,0.32964609729617356,0.34350345794215686,0.3641490289511343,0.25810626290364647,0.2504512779202751,0.35975869167038765,0.34755706771037753,0.3857626611191052,0.46267031133616887,0.09288441620750329,0.09994088761264167,0.2993480990042905,0.23524292160625818,0.32866436027556467,0.31536827480934493,0.2998685897907193,0.3352069197797397,0.0748392282120646,0.29027359449000867,0.2590626703399107,0.5442909080286352,0.22588356954420877,0.34612113066446615,1.0,0.08431814160161563,0.12306324441746394,0.25489633099822495,0.11255576085235866,0.39066590719230876,0.28774866060759574,0.10461158524464167,0.346369464858454,0.13008336476410706,0.41079494322151766,0.29295249320238115,0.253631650775769,0.37912768349855785,0.2821269686101183,0.2465728892105136,0.3358630388597693,0.3274930717964638,0.2528239524204702,0.05665581728216443,0.3857896701762167,0.27160990726555023,0.27536738096125934,0.12895489144008557,0.31353333051209975,0.3782478790605056,0.3489293083791568,0.09605296184377407,0.09101256222110635,0.1277792799703493,0.36765396098995506,0.4633767928762855,0.2227882165134817,0.3352638677368873,0.3988989781175959,0.4657296322601786,0.36127375390609695,0.49509083439509116,0.23030609165263624,0.40230414543614834,0.5060023102299684,0.11489263260351276,0.3255316308526519,0.4255413705780611,0.2207345363271068,0.34949364482010525,0.2691390627667811,0.055658585725872095,0.2909700184992624,0.12881757401561447,0.2961399838878931,0.2945693586856407,0.2920958852996841,0.09717827258206416,0.2929361704861818,0.09910176564667741,0.3239608151381994,0.31815202655468056,0.2750348991358412,0.3199257301549365,0.2298821146639415,0.27215250172658434,0.267573979945145,0.3823705384931507,0.33250864122750245,0.2755104346894355,0.31454626225055826,0.23857169489903599,0.4140831478690563,0.4308639091012877,0.4431570457600078,0.1029102471391716,0.43630049253847436,0.24622968293924632,0.36851080517373525,0.2557166545990308
