NSC,drug,gene,num
763930,AS-703569,IGLL5,0
763930,AS-703569,JCHAIN,0
763930,AS-703569,TLR7,0
763931,PF-04217903,MAPK8,0
763931,PF-04217903,DKK3,0
763931,PF-04217903,ACTB,0
763931,PF-04217903,THYN1,0
763931,PF-04217903,SPEG,0
764036,Dinaciclib,LINC01287,0
764036,Dinaciclib,TLR7,0
764036,Dinaciclib,PVALB,0
764036,Dinaciclib,JCHAIN,0
764036,Dinaciclib,IGLL5,0
764037,BP-1-102,LINC01287,0
764037,BP-1-102,PVALB,0
764037,BP-1-102,JCHAIN,0
764037,BP-1-102,IGLL5,0
764037,BP-1-102,TLR7,0
764039,AZD-5363,PVALB,0
764039,AZD-5363,IGLL5,0
764039,AZD-5363,JCHAIN,0
764039,AZD-5363,MIR641,0
764039,AZD-5363,MIR5699,0
764040,Alectinib,JCHAIN,0
764040,Alectinib,PVALB,0
764040,Alectinib,IGLL5,0
764040,Alectinib,LINC01287,0
764040,Alectinib,PRAP1,0
764041,TAE-684,LINC01287,0
764041,TAE-684,PVALB,0
764041,TAE-684,JCHAIN,0
764041,TAE-684,IGLL5,0
764041,TAE-684,TLR7,0
764042,ARRY-162,PVALB,0
764042,ARRY-162,IGLL5,0
764042,ARRY-162,JCHAIN,0
764042,ARRY-162,MIR641,0
764042,ARRY-162,SNORD83B,0
764043,(+)-JQ1,LINC01287,0
764043,(+)-JQ1,PVALB,0
764043,(+)-JQ1,JCHAIN,0
764043,(+)-JQ1,IGLL5,1
764043,(+)-JQ1,HBG1,0
764090,BMS-777607,LINC01287,0
764090,BMS-777607,PVALB,0
764090,BMS-777607,JCHAIN,0
764090,BMS-777607,IGLL5,0
764090,BMS-777607,TLR7,0
764091,Apitolisib,PVALB,0
764091,Apitolisib,JCHAIN,0
764091,Apitolisib,IGLL5,0
764091,Apitolisib,LINC01287,0
764091,Apitolisib,SNORD83B,0
764092,GSK-2126458,LINC01287,0
764092,GSK-2126458,PVALB,0
764092,GSK-2126458,IGLL5,0
764092,GSK-2126458,JCHAIN,0
764092,GSK-2126458,TLR7,0
764134,Dabrafenib,SOX10,5
764134,Dabrafenib,C10orf90,0
764134,Dabrafenib,PLP1,0
764134,Dabrafenib,MIR330,0
764134,Dabrafenib,MIR6728,0
764135,BMS-599626,JCHAIN,0
764135,BMS-599626,PVALB,0
764135,BMS-599626,IGLL5,0
764135,BMS-599626,LINC01287,0
764135,BMS-599626,SNORD83B,0
764136,Abexinostat,MIR5699,0
764136,Abexinostat,MIR641,0
764136,Abexinostat,IGLL5,0
764136,Abexinostat,PVALB,0
764136,Abexinostat,JCHAIN,0
764238,6-Bromoindirubin-3'-Acetoxime,CD3E,0
764238,6-Bromoindirubin-3'-Acetoxime,ZAP70,0
764238,6-Bromoindirubin-3'-Acetoxime,SH2D1A,0
764238,6-Bromoindirubin-3'-Acetoxime,CD1E,0
764238,6-Bromoindirubin-3'-Acetoxime,ITK,0
764239,AZD-4547,IGLL5,0
764239,AZD-4547,PVALB,0
764239,AZD-4547,JCHAIN,0
764239,AZD-4547,MIR5699,0
764239,AZD-4547,HBG1,0
764334,delanzomib,PVALB,0
764334,delanzomib,IGLL5,0
764334,delanzomib,LINC01287,0
764334,delanzomib,JCHAIN,0
764334,delanzomib,MIR5699,0
764481,Brivanib,PVALB,0
764481,Brivanib,JCHAIN,0
764481,Brivanib,LINC01287,0
764481,Brivanib,IGLL5,0
764481,Brivanib,HBG1,0
764487,NVP-BGJ398,LINC01287,0
764487,NVP-BGJ398,PVALB,0
764487,NVP-BGJ398,JCHAIN,0
764487,NVP-BGJ398,IGLL5,0
764487,NVP-BGJ398,TLR7,0
764515,Pp-242,FLT3,0
764515,Pp-242,MIR5699,0
764515,Pp-242,MIR658,0
764515,Pp-242,MIR641,0
764515,Pp-242,MIR2278,0
764516,ZSTK-474,MAPK8,0
764516,ZSTK-474,FDX1,0
764516,ZSTK-474,MND1,0
764516,ZSTK-474,REC8,0
764516,ZSTK-474,THYN1,0
764517,UNC-0638,LINC01287,0
764517,UNC-0638,PVALB,0
764517,UNC-0638,JCHAIN,0
764517,UNC-0638,IGLL5,0
764517,UNC-0638,TLR7,0
764580,MK-2461,LINC01287,0
764580,MK-2461,PVALB,0
764580,MK-2461,IGLL5,0
764580,MK-2461,JCHAIN,0
764580,MK-2461,TLR7,0
764581,ARRY-380,MIR6807,0
764581,ARRY-380,MIR6728,0
764581,ARRY-380,MIR330,0
764581,ARRY-380,HPGDS,0
764581,ARRY-380,SOX10,0
764658,INK-128,MIR658,0
764658,INK-128,MIR5699,0
764658,INK-128,FLT3,0
764658,INK-128,RNASE2,0
764658,INK-128,MPO,0
764659,SCH-900776,PVALB,0
764659,SCH-900776,JCHAIN,0
764659,SCH-900776,IGLL5,0
764659,SCH-900776,MIR641,0
764659,SCH-900776,HBG1,0
764757,SM-406,MIR6807,0
764757,SM-406,MIR330,0
764757,SM-406,MIR6728,0
764757,SM-406,HPGDS,0
764757,SM-406,SOX10,0
764765,ARQ-680,HPGDS,0
764765,ARQ-680,MIR330,0
764765,ARQ-680,MIR6807,0
764765,ARQ-680,MIR6728,0
764765,ARQ-680,JCHAIN,0
764820,Gandotinib,PVALB,0
764820,Gandotinib,JCHAIN,0
764820,Gandotinib,LINC01287,0
764820,Gandotinib,IGLL5,0
764820,Gandotinib,HBG1,0
764821,Alectinib,HPGDS,0
764821,Alectinib,MIR330,0
764821,Alectinib,MIR6728,0
764821,Alectinib,MIR6807,0
764821,Alectinib,PRAP1,0
764823,Varlitinib,HPGDS,0
764823,Varlitinib,MIR330,0
764823,Varlitinib,MIR6728,0
764823,Varlitinib,MIR6807,0
764823,Varlitinib,PRAP1,0
765395,MPC-3100,LINC01287,0
765395,MPC-3100,PVALB,0
765395,MPC-3100,JCHAIN,0
765395,MPC-3100,TLR7,0
765395,MPC-3100,IGLL5,0
765396,BMN-673,PVALB,0
765396,BMN-673,IGLL5,0
765396,BMN-673,JCHAIN,0
765396,BMN-673,MIR641,0
765396,BMN-673,HBG1,0
765435,Ganetespib,LINC01287,0
765435,Ganetespib,PVALB,0
765435,Ganetespib,IGLL5,0
765435,Ganetespib,JCHAIN,0
765435,Ganetespib,SNORD83B,0
765436,YK-4-279,MAPK8,0
765436,YK-4-279,REC8,0
765436,YK-4-279,MND1,0
765436,YK-4-279,FDX1,0
765436,YK-4-279,NEK11,0
765672,S-49076,LINC01287,0
765672,S-49076,PVALB,0
765672,S-49076,JCHAIN,0
765672,S-49076,IGLL5,0
765672,S-49076,TLR7,0
765694,Bosutinib,PVALB,0
765694,Bosutinib,JCHAIN,0
765694,Bosutinib,IGLL5,0
765694,Bosutinib,LINC01287,0
765694,Bosutinib,HBG1,0
765695,PD 184352,SH2D1A,0
765695,PD 184352,ITK,0
765695,PD 184352,ZAP70,0
765695,PD 184352,MIR142,0
765695,PD 184352,CD3E,0
765775,Gemcitabine elaidate,LINC01287,0
765775,Gemcitabine elaidate,PVALB,0
765775,Gemcitabine elaidate,JCHAIN,0
765775,Gemcitabine elaidate,IGLL5,0
765775,Gemcitabine elaidate,TLR7,0
765776,AZD-3514,LINC01287,0
765776,AZD-3514,PVALB,0
765776,AZD-3514,JCHAIN,0
765776,AZD-3514,IGLL5,0
765776,AZD-3514,TLR7,0
765865,ASP-3026,LINC01287,0
765865,ASP-3026,PVALB,0
765865,ASP-3026,IGLL5,0
765865,ASP-3026,JCHAIN,0
765865,ASP-3026,TLR7,0
765866,Refametinib,MIR330,0
765866,Refametinib,MIR6728,0
765866,Refametinib,MIR6807,0
765866,Refametinib,HPGDS,0
765866,Refametinib,SOX10,0
765888,Dacomitinib,SOX10,0
765888,Dacomitinib,CD3E,0
765888,Dacomitinib,ZAP70,0
765888,Dacomitinib,C10orf90,0
765888,Dacomitinib,MIA,0
765889,ABT-348,JCHAIN,0
765889,ABT-348,PVALB,0
765889,ABT-348,IGLL5,0
765889,ABT-348,LINC01287,0
765889,ABT-348,PRAP1,0
765898,GDC-0152,HPGDS,0
765898,GDC-0152,MIR330,0
765898,GDC-0152,MIR6728,0
765898,GDC-0152,MIR6807,0
765898,GDC-0152,PRAP1,0
765949,AEE-788,SH2D1A,0
765949,AEE-788,CD3E,0
765949,AEE-788,ZAP70,0
765949,AEE-788,CD1E,0
765949,AEE-788,REC8,0
765974,BYL-719,LINC01287,0
765974,BYL-719,PVALB,0
765974,BYL-719,IGLL5,0
765974,BYL-719,JCHAIN,0
765974,BYL-719,HBG1,0
766255,CT-GSK183,LINC01287,0
766255,CT-GSK183,PVALB,0
766255,CT-GSK183,JCHAIN,0
766255,CT-GSK183,IGLL5,0
766255,CT-GSK183,TLR7,0
766270,ABT-199,MIR5699,0
766270,ABT-199,JCHAIN,0
766270,ABT-199,PVALB,0
766270,ABT-199,IGLL5,0
766270,ABT-199,LINC01287,0
766271,PHA-665752,LINC01287,0
766271,PHA-665752,TLR7,0
766271,PHA-665752,PVALB,0
766271,PHA-665752,JCHAIN,0
766271,PHA-665752,IGLL5,0
766820,LY-2228820,MIR330,0
766820,LY-2228820,MIR6807,0
766820,LY-2228820,MIR6728,0
766820,LY-2228820,CD3E,0
766820,LY-2228820,ZAP70,0
766821,BMS-911543,SOX10,0
766821,BMS-911543,CD3E,0
766821,BMS-911543,PLP1,0
766821,BMS-911543,C10orf90,0
766821,BMS-911543,ZAP70,0
766824,CEP-14083,LINC01287,0
766824,CEP-14083,PVALB,0
766824,CEP-14083,JCHAIN,0
766824,CEP-14083,IGLL5,0
766824,CEP-14083,TLR7,0
766906,MLN-2480,MIR6807,0
766906,MLN-2480,MIR6728,0
766906,MLN-2480,MIR330,0
766906,MLN-2480,HPGDS,0
766906,MLN-2480,LGALS4,0
766907,Ixazomib,SH2D1A,0
766907,Ixazomib,REC8,0
766907,Ixazomib,ITK,0
766907,Ixazomib,CD3E,0
766907,Ixazomib,ZAP70,0
766908,PD 173074,LINC01287,0
766908,PD 173074,PVALB,0
766908,PD 173074,JCHAIN,0
766908,PD 173074,IGLL5,0
766908,PD 173074,TLR7,1
766991,GSK-690693,HPGDS,0
766991,GSK-690693,MIR330,0
766991,GSK-690693,MIR6807,0
766991,GSK-690693,MIR6728,0
766991,GSK-690693,PRAP1,0
766992,BAY 61-3606,IGLL5,0
766992,BAY 61-3606,LINC01287,0
766992,BAY 61-3606,PVALB,0
766992,BAY 61-3606,JCHAIN,0
766992,BAY 61-3606,MIR5699,0
767006,AEW-541,MIR330,0
767006,AEW-541,MIR6807,0
767006,AEW-541,MIR6728,0
767006,AEW-541,HPGDS,0
767006,AEW-541,LGALS4,0
767048,BMS-387032,LINC01287,0
767048,BMS-387032,PVALB,0
767048,BMS-387032,IGLL5,0
767048,BMS-387032,JCHAIN,0
767048,BMS-387032,TLR7,0
767124,Enzastaurin,PVALB,0
767124,Enzastaurin,LINC01287,0
767124,Enzastaurin,IGLL5,0
767124,Enzastaurin,JCHAIN,0
767124,Enzastaurin,SNORD83B,0
767125,BMN-673,HPGDS,0
767125,BMN-673,MIR330,0
767125,BMN-673,MIR6728,0
767125,BMN-673,MIR6807,0
767125,BMN-673,MIR641,0
767128,Birinapant,HPGDS,0
767128,Birinapant,MIR330,0
767128,Birinapant,MIR6728,0
767128,Birinapant,MIR6807,0
767128,Birinapant,PRAP1,0
767189,AZD-2014,HPGDS,0
767189,AZD-2014,MIR330,0
767189,AZD-2014,MIR6807,0
767189,AZD-2014,MIR6728,0
767189,AZD-2014,MIR641,0
767191,-,CWC15,15
767191,-,THYN1,13
767191,-,CDK7,300
767191,-,RPL5,300
767191,-,PARP2,300
767193,-,MAPK8,300
767193,-,THYN1,13
767193,-,FDX1,300
767193,-,CDK7,300
767193,-,TTK,300
767194,-,MAPK8,300
767194,-,FDX1,300
767194,-,THYN1,13
767194,-,MND1,151
767194,-,CDK7,300
767195,-,MAPK8,300
767195,-,MND1,151
767195,-,FDX1,300
767195,-,THYN1,13
767195,-,REC8,300
767196,-,MAPK8,300
767196,-,THYN1,13
767196,-,FDX1,300
767196,-,ACTB,300
767196,-,CDK7,300
767197,-,SH2D1A,300
767197,-,ITK,300
767197,-,CD3E,300
767197,-,ZAP70,300
767197,-,MIR142,300
767199,-,MAPK8,300
767199,-,THYN1,13
767199,-,CDK7,300
767199,-,TTK,300
767199,-,FDX1,300
767200,-,MAPK8,300
767200,-,THYN1,13
767200,-,FDX1,300
767200,-,TTK,300
767200,-,CDK7,300
767202,-,SH2D1A,300
767202,-,ITK,300
767202,-,MIR142,300
767202,-,ZAP70,300
767202,-,CD3E,300
767203,-,MAPK8,300
767203,-,REC8,300
767203,-,MND1,151
767203,-,FDX1,300
767203,-,NEK11,27
767206,-,MAPK8,300
767206,-,FDX1,300
767206,-,THYN1,13
767206,-,MND1,151
767206,-,REC8,300
767207,-,REC8,300
767207,-,MAPK8,300
767207,-,SH2D1A,300
767207,-,CD3E,300
767207,-,ITK,300
767211,-,MAPK8,300
767211,-,FDX1,300
767211,-,MND1,151
767211,-,REC8,300
767211,-,THYN1,13
767213,-,MAPK8,300
767213,-,THYN1,13
767213,-,TTK,300
767213,-,CDK7,300
767213,-,FDX1,300
767214,-,MAPK8,300
767214,-,THYN1,13
767214,-,CDK7,300
767214,-,FDX1,300
767214,-,TTK,300
767215,-,MAPK8,300
767215,-,THYN1,13
767215,-,FDX1,300
767215,-,CDK7,300
767215,-,TTK,300
767217,-,MAPK8,300
767217,-,REC8,300
767217,-,MND1,151
767217,-,FDX1,300
767217,-,SLC35G2,5
767218,-,MAPK8,300
767218,-,THYN1,13
767218,-,FDX1,300
767218,-,CDK7,300
767218,-,TTK,300
767219,-,MAPK8,300
767219,-,THYN1,13
767219,-,CDK7,300
767219,-,TTK,300
767219,-,CWC15,15
767220,-,MAPK8,300
767220,-,THYN1,13
767220,-,CDK7,300
767220,-,FDX1,300
767220,-,TTK,300
767221,-,MAPK8,300
767221,-,REC8,300
767221,-,MND1,151
767221,-,FDX1,300
767221,-,NEK11,27
767222,-,MAPK8,300
767222,-,THYN1,13
767222,-,FDX1,300
767222,-,MND1,151
767222,-,CDK7,300
767224,-,MAPK8,300
767224,-,REC8,300
767224,-,MND1,151
767224,-,FDX1,300
767224,-,NEK11,27
767225,-,MAPK8,300
767225,-,REC8,300
767225,-,MND1,151
767225,-,FDX1,300
767225,-,NEK11,27
767226,-,MAPK8,300
767226,-,REC8,300
767226,-,MND1,151
767226,-,NEK11,27
767226,-,SH2D1A,300
767227,-,MAPK8,300
767227,-,FDX1,300
767227,-,MND1,151
767227,-,REC8,300
767227,-,THYN1,13
767228,-,MAPK8,300
767228,-,THYN1,13
767228,-,FDX1,300
767228,-,MND1,151
767228,-,CDK7,300
767229,-,THYN1,13
767229,-,MAPK8,300
767229,-,ACTB,300
767229,-,CWC15,15
767229,-,NUP37,36
767230,-,MAPK8,300
767230,-,THYN1,13
767230,-,FDX1,300
767230,-,CDK7,300
767230,-,TTK,300
767231,-,MAPK8,300
767231,-,REC8,300
767231,-,MND1,151
767231,-,NEK11,27
767231,-,FDX1,300
767232,-,MAPK8,300
767232,-,THYN1,13
767232,-,FDX1,300
767232,-,CDK7,300
767232,-,TTK,300
767236,-,MIR641,47
767236,-,HPGDS,232
767236,-,IGLL5,77
767236,-,JCHAIN,248
767236,-,PVALB,213
767237,-,ITK,300
767237,-,SH2D1A,300
767237,-,ZAP70,300
767237,-,MIR142,300
767237,-,CD3E,300
767238,-,SH2D1A,300
767238,-,ZAP70,300
767238,-,REC8,300
767238,-,CD3E,300
767238,-,ITK,300
767239,-,MAPK8,300
767239,-,THYN1,13
767239,-,FDX1,300
767239,-,DKK3,300
767239,-,SPEG,300
767240,-,SH2D1A,300
767240,-,CD3E,300
767240,-,ZAP70,300
767240,-,ITK,300
767240,-,CD1E,81
767242,-,MIR7110,2
767242,-,MIR1231,37
767242,-,SNAR-C4,0
767242,-,FLT3,300
767242,-,MIR6728,3
767243,-,REC8,300
767243,-,MAPK8,300
767243,-,NEK11,27
767243,-,SH2D1A,300
767243,-,CD3E,300
767244,-,MAPK8,300
767244,-,THYN1,13
767244,-,FDX1,300
767244,-,MND1,151
767244,-,CDK7,300
767246,-,MAPK8,300
767246,-,REC8,300
767246,-,MND1,151
767246,-,FDX1,300
767246,-,NEK11,27
767247,-,SH2D1A,300
767247,-,CD3E,300
767247,-,ZAP70,300
767247,-,ITK,300
767247,-,MIR142,300
767248,-,MIR330,74
767248,-,MIR6728,3
767248,-,MIR6807,1
767248,-,CD1E,81
767248,-,HPGDS,232
767249,-,MAPK8,300
767249,-,REC8,300
767249,-,NEK11,27
767249,-,DKK3,300
767249,-,SPEG,300
767250,-,SH2D1A,300
767250,-,ZAP70,300
767250,-,CD3E,300
767250,-,ITK,300
767250,-,CD1E,81
767252,-,MAPK8,300
767252,-,THYN1,13
767252,-,FDX1,300
767252,-,MND1,151
767252,-,CDK7,300
767253,-,MAPK8,300
767253,-,FDX1,300
767253,-,MND1,151
767253,-,THYN1,13
767253,-,REC8,300
767254,-,PVALB,213
767254,-,JCHAIN,248
767254,-,IGLL5,77
767254,-,LINC01287,11
767254,-,MIR5699,0
767255,-,HPGDS,232
767255,-,MIR641,47
767255,-,MIR330,74
767255,-,MIR6807,1
767255,-,MIR6728,3
767256,-,MIR641,47
767256,-,FLT3,300
767256,-,HPGDS,232
767256,-,MIR5699,0
767256,-,MIR330,74
767257,-,REC8,300
767257,-,MAPK8,300
767257,-,SH2D1A,300
767257,-,ZAP70,300
767257,-,CD3E,300
767258,-,MAPK8,300
767258,-,THYN1,13
767258,-,ACTB,300
767258,-,FDX1,300
767258,-,PLK2,300
767259,-,LINC01287,11
767259,-,PVALB,213
767259,-,JCHAIN,248
767259,-,IGLL5,77
767259,-,HBG1,130
767260,-,ITK,300
767260,-,SH2D1A,300
767260,-,ZAP70,300
767260,-,MIR142,300
767260,-,CD3E,300
767261,-,PVALB,213
767261,-,LINC01287,11
767261,-,JCHAIN,248
767261,-,IGLL5,77
767261,-,HBG1,130
767262,-,SH2D1A,300
767262,-,ITK,300
767262,-,CD3E,300
767262,-,CD1E,81
767262,-,ZAP70,300
767263,-,LINC01287,11
767263,-,PVALB,213
767263,-,JCHAIN,248
767263,-,IGLL5,77
767263,-,TLR7,300
767264,-,LINC01287,11
767264,-,PVALB,213
767264,-,JCHAIN,248
767264,-,IGLL5,77
767264,-,HBG1,130
767265,-,PVALB,213
767265,-,JCHAIN,248
767265,-,IGLL5,77
767265,-,LINC01287,11
767265,-,SNORD83B,2
767268,-,MAPK8,300
767268,-,THYN1,13
767268,-,CDK7,300
767268,-,TTK,300
767268,-,FDX1,300
767271,-,SH2D1A,300
767271,-,ZAP70,300
767271,-,ITK,300
767271,-,CD3E,300
767271,-,MIR142,300
767272,-,MAPK8,300
767272,-,THYN1,13
767272,-,FDX1,300
767272,-,CDK7,300
767272,-,MND1,151
767274,-,PVALB,213
767274,-,JCHAIN,248
767274,-,IGLL5,77
767274,-,LINC01287,11
767274,-,MIR5699,0
767275,-,ZAP70,300
767275,-,CD3E,300
767275,-,SH2D1A,300
767275,-,CD1E,81
767275,-,MIR142,300
767276,-,SH2D1A,300
767276,-,CD3E,300
767276,-,ZAP70,300
767276,-,ITK,300
767276,-,CD1E,81
767287,-,LINC01287,11
767287,-,PVALB,213
767287,-,IGLL5,77
767287,-,JCHAIN,248
767287,-,TLR7,300
767288,-,HPGDS,232
767288,-,MIR330,74
767288,-,MIR6728,3
767288,-,MIR6807,1
767288,-,MIR641,47
767289,-,FLT3,300
767289,-,MIR5699,0
767289,-,MIR641,47
767289,-,MIR2278,9
767289,-,MIR3198-1,0
767290,-,FLT3,300
767290,-,MPO,300
767290,-,TYROBP,300
767290,-,MIR3198-1,0
767290,-,MIR2278,9
767291,-,LINC01287,11
767291,-,PVALB,213
767291,-,IGLL5,77
767291,-,JCHAIN,248
767291,-,TLR7,300
767292,-,MIR641,47
767292,-,MIR5699,0
767292,-,HPGDS,232
767292,-,MIR330,74
767292,-,MIR6728,3
767293,-,MIR641,47
767293,-,MIR5699,0
767293,-,HPGDS,232
767293,-,MIR330,74
767293,-,MIR6807,1
767299,-,MIR641,47
767299,-,JCHAIN,248
767299,-,PVALB,213
767299,-,HPGDS,232
767299,-,IGLL5,77
767304,-,MAPK8,300
767304,-,FDX1,300
767304,-,REC8,300
767304,-,MND1,151
767304,-,THYN1,13
767307,-,MAPK8,300
767307,-,THYN1,13
767307,-,ACTB,300
767307,-,FDX1,300
767307,-,PLK2,300
767309,-,THYN1,13
767309,-,MAPK8,300
767309,-,CWC15,15
767309,-,CDK7,300
767309,-,TTK,300
767317,-,FLT3,300
767317,-,MIR641,47
767317,-,MIR5699,0
767317,-,HPGDS,232
767317,-,MIR1231,37
767318,-,MAPK8,300
767318,-,THYN1,13
767318,-,ACTB,300
767318,-,FDX1,300
767318,-,PLK2,300
767320,-,FLT3,300
767320,-,MIR3198-1,0
767320,-,MIR2278,9
767320,-,ITK,300
767320,-,MIR1231,37
767327,-,MAPK8,300
767327,-,THYN1,13
767327,-,FDX1,300
767327,-,DKK3,300
767327,-,SPEG,300
767329,-,SH2D1A,300
767329,-,ZAP70,300
767329,-,CD3E,300
767329,-,ITK,300
767329,-,CD1E,81
767330,-,MAPK8,300
767330,-,REC8,300
767330,-,DKK3,300
767330,-,NEK11,27
767330,-,SPEG,300
767331,-,MAPK8,300
767331,-,REC8,300
767331,-,MND1,151
767331,-,FDX1,300
767331,-,NEK11,27
767332,-,MAPK8,300
767332,-,THYN1,13
767332,-,ACTB,300
767332,-,FDX1,300
767332,-,PLK2,300
767337,-,REC8,300
767337,-,SH2D1A,300
767337,-,ITK,300
767337,-,MAPK8,300
767337,-,ZAP70,300
767339,-,MAPK8,300
767339,-,FDX1,300
767339,-,REC8,300
767339,-,MND1,151
767339,-,DKK3,300
767344,-,MIR6728,3
767344,-,MIR330,74
767344,-,MIR6807,1
767344,-,HPGDS,232
767344,-,C10orf90,16
767346,-,MAPK8,300
767346,-,DKK3,300
767346,-,SPEG,300
767346,-,NEK11,27
767346,-,REC8,300
767347,-,MAPK8,300
767347,-,THYN1,13
767347,-,ACTB,300
767347,-,FDX1,300
767347,-,DKK3,300
767348,-,MAPK8,300
767348,-,DKK3,300
767348,-,SPEG,300
767348,-,NEK11,27
767348,-,FDX1,300
767352,-,MAPK8,300
767352,-,THYN1,13
767352,-,ACTB,300
767352,-,DKK3,300
767352,-,FDX1,300
767361,-,MAPK8,300
767361,-,THYN1,13
767361,-,FDX1,300
767361,-,MND1,151
767361,-,TTK,300
767364,-,PVALB,213
767364,-,MIR641,47
767364,-,JCHAIN,248
767364,-,IGLL5,77
767364,-,MIR5699,0
767365,-,PVALB,213
767365,-,JCHAIN,248
767365,-,IGLL5,77
767365,-,LINC01287,11
767365,-,SNORD83B,2
767366,-,MAPK8,300
767366,-,DKK3,300
767366,-,NEK11,27
767366,-,REC8,300
767366,-,SPEG,300
767367,-,MAPK8,300
767367,-,THYN1,13
767367,-,ACTB,300
767367,-,FDX1,300
767367,-,DKK3,300
767369,-,SH2D1A,300
767369,-,ITK,300
767369,-,CD3E,300
767369,-,ZAP70,300
767369,-,MIR142,300
767373,-,MIR330,74
767373,-,MIR6728,3
767373,-,MIR6807,1
767373,-,HPGDS,232
767373,-,MIR641,47
767374,-,MIR6807,1
767374,-,MIR330,74
767374,-,MIR6728,3
767374,-,HPGDS,232
767374,-,MIR641,47
767375,-,MIR641,47
767375,-,HPGDS,232
767375,-,MIR6807,1
767375,-,MIR6728,3
767375,-,MIR330,74
767376,-,LINC01287,11
767376,-,PVALB,213
767376,-,IGLL5,77
767376,-,JCHAIN,248
767376,-,TLR7,300
767378,-,MIR330,74
767378,-,MIR6807,1
767378,-,MIR6728,3
767378,-,HPGDS,232
767378,-,MIR6126,13
767380,-,MIR641,47
767380,-,MIR5699,0
767380,-,PVALB,213
767380,-,JCHAIN,248
767380,-,IGLL5,77
767381,-,IGLL5,77
767381,-,PVALB,213
767381,-,JCHAIN,248
767381,-,MIR641,47
767381,-,MIR5699,0
767384,-,PVALB,213
767384,-,LINC01287,11
767384,-,IGLL5,77
767384,-,JCHAIN,248
767384,-,HBG1,130
767385,-,MIR641,47
767385,-,HPGDS,232
767385,-,MIR5699,0
767385,-,MIR330,74
767385,-,MIR6728,3
767386,-,IGLL5,77
767386,-,PVALB,213
767386,-,LINC01287,11
767386,-,JCHAIN,248
767386,-,HBG1,130
767387,-,MAPK8,300
767387,-,DKK3,300
767387,-,NEK11,27
767387,-,SPEG,300
767387,-,REC8,300
767389,-,PVALB,213
767389,-,JCHAIN,248
767389,-,IGLL5,77
767389,-,LINC01287,11
767389,-,HBG1,130
767390,-,MIR658,10
767390,-,MIR5699,0
767390,-,TYROBP,300
767390,-,IGLL5,77
767390,-,RNASE2,85
767391,-,FLT3,300
767391,-,MIR641,47
767391,-,MIR5699,0
767391,-,HPGDS,232
767391,-,MIR330,74
767392,-,LINC01287,11
767392,-,IGLL5,77
767392,-,PVALB,213
767392,-,JCHAIN,248
767392,-,HBG1,130
767395,-,FLT3,300
767395,-,SNAR-C4,0
767395,-,MIR330,74
767395,-,MIR6728,3
767395,-,MIR6807,1
767398,-,MIR641,47
767398,-,MIR5699,0
767398,-,JCHAIN,248
767398,-,PVALB,213
767398,-,IGLL5,77
767399,-,LINC01287,11
767399,-,PVALB,213
767399,-,IGLL5,77
767399,-,JCHAIN,248
767399,-,TLR7,300
767400,-,MIR641,47
767400,-,MIR5699,0
767400,-,HPGDS,232
767400,-,MIR1296,27
767400,-,MIR126,300
767401,-,MAPK8,300
767401,-,THYN1,13
767401,-,FDX1,300
767401,-,CDK7,300
767401,-,TTK,300
767404,-,SH2D1A,300
767404,-,CD3E,300
767404,-,ZAP70,300
767404,-,ITK,300
767404,-,CD1E,81
767408,-,SH2D1A,300
767408,-,ITK,300
767408,-,CD3E,300
767408,-,ZAP70,300
767408,-,CD1E,81
767409,-,MIR641,47
767409,-,MIR5699,0
767409,-,PVALB,213
767409,-,IGLL5,77
767409,-,JCHAIN,248
767411,-,MAPK8,300
767411,-,DKK3,300
767411,-,THYN1,13
767411,-,ACTB,300
767411,-,SPEG,300
767416,-,MAPK8,300
767416,-,THYN1,13
767416,-,DKK3,300
767416,-,ACTB,300
767416,-,SPEG,300
767420,-,LINC01287,11
767420,-,JCHAIN,248
767420,-,PVALB,213
767420,-,IGLL5,77
767420,-,TLR7,300
767470,MLN-0905,LINC01287,0
767470,MLN-0905,PVALB,0
767470,MLN-0905,TLR7,0
767470,MLN-0905,JCHAIN,0
767470,MLN-0905,IGLL5,0
767598,Momelotinib,MIR641,0
767598,Momelotinib,MIR5699,0
767598,Momelotinib,FLT3,3
767598,Momelotinib,MIR658,0
767598,Momelotinib,MIR1296,0
767599,I-BET-151,LINC01287,0
767599,I-BET-151,PVALB,0
767599,I-BET-151,JCHAIN,0
767599,I-BET-151,IGLL5,0
767599,I-BET-151,TLR7,0
767600,Fedratinib,LINC01287,0
767600,Fedratinib,PVALB,0
767600,Fedratinib,IGLL5,0
767600,Fedratinib,JCHAIN,0
767600,Fedratinib,TLR7,1
767746,ADW-742,HPGDS,0
767746,ADW-742,JCHAIN,0
767746,ADW-742,PVALB,0
767746,ADW-742,PRAP1,0
767746,ADW-742,MIR6728,0
767897,BPR1J-097,PVALB,0
767897,BPR1J-097,IGLL5,0
767897,BPR1J-097,JCHAIN,0
767897,BPR1J-097,LINC01287,0
767897,BPR1J-097,HBG1,0
767898,Ipatasertib,PVALB,0
767898,Ipatasertib,JCHAIN,0
767898,Ipatasertib,IGLL5,0
767898,Ipatasertib,LINC01287,0
767898,Ipatasertib,HBG1,0
767951,GSK-1904529A,HPGDS,0
767951,GSK-1904529A,MIR330,0
767951,GSK-1904529A,MIR6728,0
