,NSC,CID,SMILES,MECHANISM,NAME
177,5620,221258,C1=CC=C2C(=C1)NC(C(=O)S2)(CC(=O)O)CC(=O)O,Other,"2-[8-(Carboxymethyl)-9-oxo-10-thia-7-azabicyclo[4.4.0]deca-1,3,5-trien-8-yl]acetic acid"
178,5639,407452,C1=CC=C(C=C1)C2=CC=CC=C2C(=O)C3=CC=CC=C3,Other,"([1,1'-Biphenyl]-2-yl)(phenyl)methanone"
179,5648,11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],Other,Thonzonium bromide
180,760359,11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],Other,Thonzonium bromide
181,5703,221307,COC1=CC(=CC(=C1OC)OC)C2=NC=CC3=CC4=C(C=C32)OCO4,Other,"5-(3,4,5-Trimethoxyphenyl)-[1,3]dioxolo[4,5-g]isoquinoline"
182,5705,221309,COC1=CC(=CC(=C1OC)OC)C2=C(C=C(C3=CC4=C(C=C32)OCO4)O)C(=O)OC,Other,"Methyl 8-hydroxy-5-(3,4,5-trimethoxyphenyl)benzo[f][1,3]benzodioxole-6-carboxylate"
183,5816,701011,C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)Cl,Other,"Urea, 1-benzoyl-3-(4-chlorophenyl)-2-thio-"
184,5889,5646,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,Other,Usnic acid
185,5890,5646,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,Other,Usnic acid
186,5896,135436503,COC1=CC(=C2C(=C1)C=CC=N2)N=NC3=C4C=CC=NC4=C(C=C3)O.[Na+],Other,Sodium;5-[(6-methoxyquinolin-8-yl)diazenyl]quinolin-8-ol
187,5907,16682406,CC(=O)O.COC1=CC2=C(C=CN=C2C=C1)C=CC3=C4C=C(C=CC4=NC=C3)OC,Other,"Acetic acid--4,4'-[(E)-ethene-1,2-diyl]bis(6-methoxyquinoline) (1/1)"
188,5908,221375,COC1=CC2=C(C=C1)N(CCC2)C3=C4C=CC=CC4=NC5=CC=CC=C53,Other,"9-(6-Methoxy-3,4-dihydroquinolin-1(2h)-yl)acridine"
189,5920,407487,CN(C)C1=CC=C(C=C1)CC2=CC(=C(C=C2N)N(C)C)N=NC3=C4C(=CC(=C3)OC)C=CC=N4,Other,"4-[[4-(dimethylamino)phenyl]methyl]-6-[(6-methoxyquinolin-8-yl)diazenyl]-1-N,1-N-dimethylbenzene-1,3-diamine"
190,6145,70875,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)C3=CC=CC=C3,Other,"1,2-Dibenzoylbenzene"
191,6152,221502,CC1=CC2=C(C=C3C(=C2)C=CC(=C3O)O)C(=C1)O,Other,"6-Methylanthracene-1,2,8-triol"
192,6171,2758,CC1(C2CCC(O1)(CC2)C)C,Other,Eucalyptol
193,6176,90454,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,Other,Cinchonine
194,6266,8433,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,Other,Dibenzoylmethane
195,6278,94880,C1=CC=C2C(=C1)C=CC3=C2N=C(S3)N,Other,"Naphtho[1,2-d]thiazol-2-amine"
196,6386,23616896,CCN(CC)CC1=CC(=CC(=C1O)CC=C)C2=CC(=C(C(=C2)CN(CC)CC)O)CC=C.Cl,Other,Camoform hydrochloride
197,6396,5453,C1CN1P(=S)(N2CC2)N3CC3,DNA,Thiotepa
198,6477,899314,CCOC(=O)C=CC1=CC=C(O1)[N+](=O)[O-],Other,Ethyl 3-(5-nitro-2-furyl)acrylate
199,6777,221765,C1=CC2=C(C=C1Br)C3=C(N2)C(=CC(=C3)Br)[N+](=O)[O-],Other,"3,6-Dibromo-1-nitro-9H-carbazole"
200,6814,5281116,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,Erucic Acid
201,6883,221812,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],Other,"2,4-Dinitro-3'-nitrodiphenyl ether"
202,6891,221819,C1=CC(=CC=C1NC(=O)C2=CC(=C(C=C2)Cl)Cl)Br,Other,"N-(4-bromophenyl)-3,4-dichlorobenzamide"
203,6926,221850,C1=CC=C(C=C1)NNC(=O)C(=O)NNC2=CC=CC=C2,Other,"n'1,n'2-Diphenylethanedihydrazide"
204,7215,66799,CC1=CC(=C(C=C1N)N)CC2=C(C=C(C(=C2)C)N)N,Other,"Bis(2,4-diamino-5-methylphenyl)methane"
205,7223,135422055,C1=CC=C2C(=C1)C=CC(=C2O)N=NC3=C4C=CC(=CC4=C(C=C3O)S(=O)(=O)O)[N+](=O)[O-].[Na+],Other,Solochrome Black
206,7233,222032,C1=CC2=C(C=C1Br)C(=O)C3=CC=C4C5=CC=C6C7=C(C=CC(=C57)C8=C4C3=C2C=C8)C9=C(C6=O)C=C(C=C9)Br,Other,CID 222032
207,7354,94902,C1=NC2=C(N1)C(=NC=N2)NN,Other,6-Hydrazinopurine
208,7359,191,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,Other,"2-(6-Aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
209,404241,191,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,Other,"2-(6-Aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
210,7364,24466,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,Other,Metoprine
211,7365,164,C(CC(=O)C=[N+]=[N-])C(C(=O)O)N,Other,6-Diazo-5-oxo-norleucine
212,7376,1550966,COC1=C(C=CC(=C1)C=C[N+](=O)[O-])O,Other,4-Hydroxy-3-methoxy-beta-nitrostyrene
213,7389,6763,C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=O,Other,"9,10-Phenanthrenequinone"
214,7390,1550967,COC1=C(C=C(C=C1)C=C[N+](=O)[O-])OC,Other,"4-((1Z)-2-nitrovinyl)-1,2-dimethoxybenzene"
215,7420,222105,C1CCC(CC1)C2=C(C(=CC(=C2)Br)C(=O)N)O,Other,5-Bromo-3-cyclohexyl-2-hydroxybenzamide
216,7436,222114,CC(C)(C)C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Other,4-amino-N-(4-tert-butylphenyl)benzenesulfonamide
217,7519,457798,COC1CC2C3(CCN2CC4=C(C5=C(C=C43)OCO5)OC)C=C1.OCl(=O)(=O)=O,Other,Buphanidrine perchlorate
218,7529,3061,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,Other,"Card-20(22)-enolide, 3-[(O-2,6-dideoxy-beta-D-ribo-hexopyranosyl-(1->4)-O-2,6-dideoxy-beta-D-ribo-hexopyranosyl-(1->4)-2,6-dideoxy-beta-D-ribo-hexopyranosyl)oxy]-14-hydroxy-, (3beta,5beta)-"
219,7532,407582,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,Other,Digilanide A
220,7606,204,C1(C(=O)NC(=O)N1)NC(=O)N,Other,Allantoin
221,7757,5354364,CC1(C2CCC1(C(C2)OC(=O)C=CC3=CC=CC=C3)C)C,Other,"Cinnamic acid, endo-"
222,7801,407617,CC1=CC=C(C=C1)[N+]2=C3C=C(C(=CC3=NC4=C2C=C(C(=C4)C)N)C)NC5=CC=CC=C5,Other,Mauve
223,7811,73516,CN(C)C1=CC=C(C=C1)N=C2C=CC(=[N+](C)C)C=C2.[Cl-],Other,Bindschedler's green
224,7813,24181324,CCN(CC)C1=CC2=C(C=C1C)N=C3C(=CC(=CC3=N)N)O2.Cl,Other,"7-N,7-N-diethyl-1-imino-8-methylphenoxazine-3,7-diamine;hydrochloride"
225,7821,102162,CC[N+](=C1C=C2C(=NC3=C(O2)C=C(C=C3)N(C)C)C=C1C)CC.[Cl-],Other,Capri Blue
226,7833,31420,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N,Other,"1,4-Diaminoanthraquinone"
227,7853,75281,CN1C=NC2=C1C(=NC(=N2)Cl)Cl,Other,"2,6-Dichloro-7-methylpurine"
228,8101,892,C1(C(C(C(C(C1O)O)O)O)O)O,Other,Inositol
229,8117,54676860,C(C(C1C(=C(C(=O)O1)O)O)O)O,Other,"D-erythro-Hex-2-enonic acid, gamma-lactone"
230,33832,54676860,C(C(C1C(=C(C(=O)O1)O)O)O)O,Other,"D-erythro-Hex-2-enonic acid, gamma-lactone"
231,8120,4696,C1C=C2C(=CC(=O)O2)C(O1)O,Other,Patulin
232,32951,4696,C1C=C2C(=CC(=O)O2)C(O1)O,Other,Patulin
233,8174,3034162,C1=CC=C(C=C1)N=C(N)N=C(N)N.C1=CC=C2C(=C1)NC(=S)S2,Other,Phenylbiguanide mbt-salt
234,8179,222304,C1=CC=C(C=C1)C2=NC(=NN2)NC(=O)N,Other,"N-(3-phenyl-1H-1,2,4-triazol-5-yl)urea"
235,8360,222439,CCN(CC)CCCC(C1=CC=C(C=C1)F)NC2=C3C=C(C=CC3=NC4=C2C=CC(=C4)Cl)OC,Other,"N-(6-chloro-2-methoxyacridin-9-yl)-N',N'-diethyl-1-(4-fluorophenyl)butane-1,4-diamine"
236,8552,13694,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Cl,Other,9-Chlorophenanthrene
237,8643,135436514,CN(C)C1=CC2=C(C=C1)NC3=C(O2)C(=O)C(=O)C=C3C(=O)[NH3+].[Cl-],Other,Gallamine Blue
238,8672,24181402,CCN=C1C=CC(=C(C2=CC=C(C=C2)N)C3=CC(=C(C=C3)N(CC)CC)C)C=C1.Cl,Other,Hofmann's Violet
239,8673,54605107,CC1=CC(=C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)[N+](C)(C)C)C=CC1=[N+](C)C.[Cl-],Other,"4-[[4-(dimethylamino)-m-tolyl][4-(dimethyliminio)cyclohexa-2,5-dien-1-ylidene]methyl]-N,N,N-trimethylanilinium dichloride"
240,8675,16955,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=C(C=C3)N(CC)CC.[Cl-],Other,Ethyl violet
241,8704,3728,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,Other,Iodoquinol
242,8786,16682740,CCCC[Sn](CCCC)(OC(=O)C)OC(=O)C,Other,Dibutyltin diacetate
243,8806,9927978,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl.Cl,DNA,Melphalan hydrochloride
244,8974,54609012,C1=CC(=CC=C1Br)[I+]C2=CC=C(C=C2)Br.I,Other,Bis(4-bromophenyl)iodanium;hydroiodide
245,8982,24181416,C1=CC=C(C=C1)[I+]C2=CC=CC=C2.C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],Other,"Diphenyliodanium;2,4,6-trinitrophenol"
246,8985,54601177,CC1=CC=C(C=C1)[I+]C2=CC=C(C=C2)C.Br,Other,Di-p-tolyliodinium bromide
247,8994,54602012,CC(C)(C)C1=CC=C(C=C1)[I+]C2=CC=C(C=C2)C(C)(C)C.Cl,Other,Bis(4-tert-butylphenyl)iodanium;hydrochloride
248,8995,62331,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N=NC3=C(C=CC4=CC=CC=C43)O,Other,Sudan III
249,9037,72722,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=CC(=C(C=C42)O)O)O)O,Other,9-Hydroxyphenylfluoron
250,9168,5351474,CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)C=CC=CC=CC=CC(=O)O)OC)C,Other,Amebacillin
251,9170,17649,COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)N)OC)OC,Other,N-Deacetylthiocolchicine
252,9291,101929,C[N+](=C1C=CC2=NC3=C(C=CC4=CC=CC=C43)OC2=C1)C.[Cl-],Other,Basic blue 6
253,9358,81528,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=N2,Other,"4-(2-Pyridylazo)-N,N-dimethylaniline"
254,9403,75889,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C(=C3S2)[N+](=O)[O-].[Cl-],Other,Methylene green
255,9404,75442,CN(C)C1=CC2=[N+](C3=C(C=CC(=C3)N)N=C2C=C1)C4=CC=CC=C4.[Cl-],Other,3-Amino-7-(dimethylamino)-5-phenylphenazinium chloride
256,9594,75442,CN(C)C1=CC2=[N+](C3=C(C=CC(=C3)N)N=C2C=C1)C4=CC=CC=C4.[Cl-],Other,3-Amino-7-(dimethylamino)-5-phenylphenazinium chloride
257,9598,68275,CNC1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],Other,Azure B
258,9605,73518,CCNC1=CC2=C(C=C1C)N=C3C=C(C(=[NH+]CC)C=C3S2)C.[Cl-],Other,New methylene blue
259,9608,222760,C1=CC=C2C=C(C=CC2=C1)C3=C(C=CC4=C3C(=O)C5=CC=CC=C5C4=O)C(=O)O,Other,"1-(Naphthalen-2-yl)-9,10-dihydroanthracene-2-carboxylic acid"
260,9609,407803,CC1=C(C=CC(=C1)N=NC2=C(C=CC3=CC=CC=C32)O)N=NC4=CC(=CC=C4)[N+](C)(C)C,Other,"Benzenaminium,N,N-trimethyl-, chloride"
261,9610,135436529,CCN(CC)C1=CC2=[N+](C3=C(C=CC(=C3)N=NC4=CC=C(C=C4)O)N=C2C=C1)C5=CC=CC=C5.[Cl-],Other,Diazine Black
262,9612,20520,CC[N+](=C1C=CC2=NC3=C(C=C(C4=CC=CC=C43)NCC5=CC=CC=C5)OC2=C1)CC.[Cl-],Other,Nile Blue 2B
263,9665,222778,CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)O)OC)C,Other,Fumagillol
264,9667,24181516,CCCCCCCCCCCCS(=O)(=O)[O-].CCCCCCCCC1=CC=C(C=C1)OCCOCC[N+](C)(C)CC,Other,"N-Ethyl-N,N-dimethyl-2-[2-(4-octylphenoxy)ethoxy]ethan-1-aminium dodecane-1-sulfonate"
265,9704,5994,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,Other,Progesterone
266,9706,5799,C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4,DNA,Triethylenemelamine
267,9768,222840,C1=CC(=C(C=C1Cl)CC2=C(C(=CC(=C2)Cl)Cl)O)O,Other,"2,4-Dichloro-6-[(5-chloro-2-hydroxyphenyl)methyl]phenol"
268,9771,222841,CCCC(C)C1=CC(=C(C(=C1)CC2=C(C(=CC(=C2)Cl)Cl)O)O)CC3=C(C(=CC(=C3)Cl)Cl)O,Other,"2,6-Bis[(3,5-dichloro-2-hydroxyphenyl)methyl]-4-pentan-2-ylphenol"
269,9853,135436533,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)O)O.[Na+],Other,Acid Leather Orange G
270,9855,65732,C1=CC=C(C=C1)[N+]2=C3C=C(C=CC3=NC4=C2C=C(C=C4)N)N.[Cl-],Other,Phenosafranin
271,9856,445639,CCCCCCCCC=CCCCCCCCC(=O)O,Other,Oleic Acid
272,9858,14454445,CC1=CC(=C(C2=CC(=C(C=C2)N)C)C3=CC(=C(C=C3)N)C)C=CC1=N.Cl,Other,Basic violet 2
273,9921,4735,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,Other,Pentamidine
274,9936,6474556,CC(C)C1=CC=C(C=C1)C=NNC(=S)N,Other,Cutisone
275,9951,16388,CCCCCCCCCC[N+](C)(C)C.[Br-],Other,Decyltrimethylammonium bromide
276,10010,5351138,CC1=CC(=C2C=C(C=CC2=N1)OC)NCCCCCCCCCNC3=C4C=C(C=CC4=NC(=C3)C)OC.Cl,Other,"N,9-diamino-nonane Dihydrochloride Hydrate"
277,10018,3027338,CCCCCCCCCCCCN1C(=NC2=CC=CC=C21)C.Br,Other,1-Dodecyl-2-methylbenzimidazole hydrobromide
278,10036,222938,CCN(CC)CCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=C(C=C3)Cl,Other,"2-(4-chlorophenyl)-N-(7-chloroquinolin-4-yl)-N',N'-diethylbutane-1,4-diamine"
279,10037,222939,CCN(CC)CCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=CC=C3,Other,"N-(7-chloroquinolin-4-yl)-N',N'-diethyl-2-phenylbutane-1,4-diamine"
280,10438,11077,C1=CC2=C(C=C1O)OC3=CC(=O)C=CC3=[N+]2[O-],Other,Resazurin
281,10460,11292,C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl,Other,Pararosaniline hydrochloride
282,10466,12447,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N.Cl,Other,Basic violet 14
283,93739,12447,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N.Cl,Other,Basic violet 14
284,10483,5754,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,Other,Hydrocortisone
285,10492,223170,CCN(CC)CCCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=C(C=C3)Cl,Other,"2-(4-chlorophenyl)-N-(7-chloroquinolin-4-yl)-N',N'-diethylpentane-1,5-diamine"
286,13052,223170,CCN(CC)CCCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=C(C=C3)Cl,Other,"2-(4-chlorophenyl)-N-(7-chloroquinolin-4-yl)-N',N'-diethylpentane-1,5-diamine"
287,10517,54601194,C[N+]1=CC=CC=C1C=CC2=CC=C(C=C2)N(C)C.[I-],Other,"N,N-dimethyl-4-[(Z)-2-(1-methylpyridin-1-ium-2-yl)ethenyl]aniline;iodide"
288,10520,54598850,C[N+]1=C(C=CC2=CC=CC=C21)C=CC3=CC=C(C=C3)Cl.[I-],Other,2-[(Z)-2-(4-Chlorophenyl)ethenyl]-1-methylquinolin-1-ium iodide
289,10526,6474466,C[N+]1=C(SC2=CC=CC=C21)C=CC3=CC=C(C=C3)N(C)C.[I-],Other,"Benzothiazolium, 2-[(E)-2-[4-(dimethylamino)phenyl]ethenyl]-3-methyl-, iodide"
290,662424,6474466,C[N+]1=C(SC2=CC=CC=C21)C=CC3=CC=C(C=C3)N(C)C.[I-],Other,"Benzothiazolium, 2-[(E)-2-[4-(dimethylamino)phenyl]ethenyl]-3-methyl-, iodide"
291,10534,54609031,CC1(C2=CC=CC=C2[N+](=C1C=CC=CC3=CC=CC=C3)C)C.[I-],Other,"1,3,3-trimethyl-2-[(1Z,3E)-4-phenylbuta-1,3-dienyl]indol-1-ium;iodide"
292,10535,10159899,CC1(C2=CC=CC=C2[N+](=C1C=CC3=CC=C(C=C3)N(C)C)C)C.[I-],Other,"N,N-Dimethyl-4-[(E)-2-(1,3,3-trimethylindol-1-ium-2-yl)ethenyl]aniline;iodide"
293,10587,24181636,CCCCN(CCCC)CC(C)(C)C(C1=CC=C(C2=CC=CC=C21)OC)O.Cl,Other,"1-Naphthalenemethanol,1-dimethylethyl]-4-methoxy, hydrochloride"
294,10594,24181641,CCN(CC)CCC(CNC1=C2C=CC(=CC2=NC3=CC(=C(C=C31)OC)OC)[N+](=O)[O-])C4=CC=CC=C4.Cl,Other,"N-(2,3-dimethoxy-6-nitroacridin-9-yl)-N',N'-diethyl-2-phenylbutane-1,4-diamine;hydrochloride"
295,10641,24181655,CCCCCN(CCCCC)CC(C1=C(C=CC(=C1)Cl)OC)O.Cl,Other,1-(5-Chloro-2-methoxyphenyl)-2-(dipentylamino)ethanol;hydrochloride
296,10660,24181664,CCCCCN(CCCCC)CC(C1=CC=C(C2=CC=CC=C21)Cl)O.Cl,Other,1-(4-Chloronaphthalen-1-yl)-2-(dipentylamino)ethanol;hydrochloride
297,10667,24181669,CCCC[N+](=C1C=CC2=NC3=C(C=C(C=C3C)N(CC)CC)SC2=C1)CCCC.[Cl-],Other,"N,N-Dibutyl-7-(diethylamino)-9-methyl-3H-phenothiazin-3-iminium chloride"
298,10721,223253,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC5CCCC5)O)C)O,Other,Hydrocortisone cypionate
299,10848,223320,C1CCC2=C(C1)C3=C(C4=C(C=C3)C(=CC=C4)O)OC2=O,Other,"1-Hydroxy-7,8,9,10-tetrahydro-6H-dibenzo[c,h]chromen-6-one"
300,11051,22210396,CCCCN(CCCC)CCCCNC1=C2C=CC(=CC2=NC=C1C)Cl.OP(=O)(O)O,Other,"N',N'-dibutyl-N-(7-chloro-3-methylquinolin-4-yl)butane-1,4-diamine;phosphoric acid"
301,11216,21276631,C1=CC(=O)C=CC1=NC2=CC(=C(C(=C2)Br)O)Br.[Na+],Other,"Sodium;4-(3,5-dibromo-4-hydroxyphenyl)iminocyclohexa-2,5-dien-1-one"
302,11225,7083,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-],Other,Tolonium chloride
303,36758,7083,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-],Other,Tolonium chloride
304,760421,7083,CC1=CC2=C(C=C1N)SC3=CC(=[N+](C)C)C=CC3=N2.[Cl-],Other,Tolonium chloride
305,11232,14678,COC1=CC=CC=C1N=NC2=C(C=CC3=CC=CC=C32)O,Other,Solvent red 1
306,11235,16953,CC1=CC2=C(C=C1)[N+](=C(S2)C3=CC=C(C=C3)N(C)C)C.[Cl-],Other,Thioflavin T
307,11240,16599,CC[NH+]=C1C=CC(=C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C)C4=CC=CC=C14.[Cl-],Other,Victoria Blue R
308,11241,11980862,C1=CC=C2C(=C1)C=CC=C2[N+]3=C4C=C(C5=CC=CC=C5C4=NC6=C3C=CC7=CC=CC=C76)N.C1=CC=C2C(=C1)C=CC=C2[N+]3=C4C=C(C5=CC=CC=C5C4=NC6=C3C=C(C7=CC=CC=C76)N)N.[Cl-].[Cl-],Other,Basic red 6
309,11420,223647,CCCCCN(CCCCC)CC(C)(C)C(C1=CC=C(C2=CC=CC=C21)OC)O,Other,"3-(Dipentylamino)-1-(4-methoxynaphthalen-1-yl)-2,2-dimethylpropan-1-ol"
310,11452,223660,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)[As]=O,Other,Antineoplastic-11452
311,11461,6967,CN(C)C(=S)SC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],Other,"Carbamodithioic acid, dimethyl-, 2,4-dinitrophenyl ester"
312,11511,223673,CC1C(=O)C(=C(C1(C2=CC=CC=C2)O)C3=CC=CC=C3)C,Other,"4-Hydroxy-2,5-dimethyl-3,4-diphenylcyclopent-2-en-1-one"
313,11590,20684,C1=NC2=C(N1)C(=NC=N2)NCCO,Other,2-(1H-Purin-6-ylamino)ethanol
314,11624,223719,CN1C2=C(C=N1)C(=NC=N2)SC3=CC=C(C=C3)Cl,Other,"4-(4-Chlorophenyl)sulfanyl-1-methylpyrazolo[3,4-d]pyrimidine"
315,11663,223750,CCCOC1=NC(=NC2=C1C=NN2C3=CC=CC=C3)SCCC,Other,"1-Phenyl-4-propoxy-6-propylsulfanylpyrazolo[3,4-d]pyrimidine"
316,11667,223752,CN1C2=NC(=NC(=C2C=N1)NC3=CC=C(C=C3)Br)NC4=CC=C(C=C4)Br,Other,"4-N,6-N-bis(4-bromophenyl)-1-methylpyrazolo[3,4-d]pyrimidine-4,6-diamine"
317,11668,223753,CN1C2=NC(=NC(=C2C=N1)NC3=CC(=CC=C3)Cl)NC4=CC(=CC=C4)Cl,Other,"4-N,6-N-bis(3-chlorophenyl)-1-methylpyrazolo[3,4-d]pyrimidine-4,6-diamine"
318,11713,80753,C1=CC=C(C=C1)N=NC2=C(C(=CC3=CC=CC=C32)C(=O)O)O,Other,3-Hydroxy-4-(phenylazo)-2-naphthoic acid
319,11773,20441,CN(CC(=O)O)CC(=O)O,Other,N-Methyliminodiacetic acid
320,11841,223821,CC1=CC(=O)OC2=C1C=C(C=C2)OC,Other,6-Methoxy-4-methylcoumarin
321,11881,94975,CN(C)C1=CC2=C(C=C1)N(C3=C(S2)C=C(C=C3)N(C)C)C(=O)C4=CC=CC=C4,Other,Benzoyl leuco methylene blue
322,11897,10221,CC1=C(C2=CC=CC=C2C(=O)C1=O)O,Other,"2-Hydroxy-3-methyl-1,4-naphthoquinone"
323,11905,3884,CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C,Other,Lapachol
324,11926,2236,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O,Other,Aristolochic acid
325,50413,2236,COC1=CC=CC2=C3C(=C(C=C21)[N+](=O)[O-])C(=CC4=C3OCO4)C(=O)O,Other,Aristolochic acid
326,11963,24181851,C1=CC=C(C=C1)CC2=C(C(=CC(=C2)Cl)CNCCNCC3=CC(=CC(=C3O)CC4=CC=CC=C4)Cl)O.Cl,Other,2-Benzyl-6-[[2-[(3-benzyl-5-chloro-2-hydroxyphenyl)methylamino]ethylamino]methyl]-4-chlorophenol;hydrochloride
327,11969,223883,C1=C(C(=C(C(=C1Cl)Cl)CNCCNCC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,Other,"3,4,6-Trichloro-2-[[2-[(2,3,5-trichloro-6-hydroxyphenyl)methylamino]ethylamino]methyl]phenol"
328,11981,223889,CCCCCN=CC1=C(C(=C(C2=C1C(=C(C(=C2)C)C3=C(C4=C(C=C3C)C(=C(C(=C4C=NCCCCC)O)O)C(C)C)O)O)C(C)C)O)O,Other,"3-Methyl-8-(pentyliminomethyl)-5-propan-2-yl-2-[1,6,7-trihydroxy-3-methyl-8-(pentyliminomethyl)-5-propan-2-ylnaphthalen-2-yl]naphthalene-1,6,7-triol"
329,11991,223899,CC(C)(C)C1=NN=C2C1C(=O)C3=CC=CC=C32,Other,"3-Tert-butylindeno[1,2-c]pyrazol-4(3ah)-one"
330,12097,69462,C1=CC2=C(C=C1O)OC3=CC(=O)C=CC3=N2,Other,Resorufin
331,12113,737187,CC(=CC1=CC(=C(C=C1)OC)OC)[N+](=O)[O-],Other,"1,2-Dimethoxy-4-(2-nitropropenyl)benzene"
332,54548,737187,CC(=CC1=CC(=C(C=C1)OC)OC)[N+](=O)[O-],Other,"1,2-Dimethoxy-4-(2-nitropropenyl)benzene"
333,12129,223984,C1=CC2=C(C(=C1)S(=O)(=O)O)C(=C(C=C2)O)N=NC3=CC=C(C=C3)S(=O)(=O)C4=CC=C(C=C4)N=NC5=C(C=CC6=C5C(=CC=C6)S(=O)(=O)O)O,Other,7-Hydroxy-8-[[4-[4-[(2-hydroxy-8-sulfonaphthalen-1-yl)diazenyl]phenyl]sulfonylphenyl]diazenyl]naphthalene-1-sulfonic acid
334,12150,24181871,CC1=CC(=C2C=C(C=CC2=N1)NC(=O)CCCCCCCCC(=O)NC3=CC4=C(C=C(N=C4C=C3)C)N)N.Cl,Other,"Decanediamide,N'-bis(4-amino-2-methyl-6-quinolyl)-, dihydrochloride"
