,NSC,CID,SMILES,MECHANISM,DrugBank ID,Drug Name,SID,is_dti
192,5019,92206,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC3=CC(=CC=C3)S(=O)(=O)O)C=C2)C4=CC=C(C=C4)N(CC)CC5=CC(=CC=C5)S(=O)(=O)O,Other,,violet bnp,-,False
193,5031,16129878,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OCC3C(C(C(C(O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,Other,,"D-Glucopyranose, pentakis[3,4-dihydroxy-5-[(3,4,5-trihyd...",16129878,False
194,5048,79174,C1=CC=C2C(=C1)C(=CC=C2O)N=NC3=CC=C(C=C3)[N+](=O)[O-],Other,,magneson ii,79174,False
195,5053,9283,C1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=CC=C3)C4=CC=CC=C4.[Cl-],Other,,tptz,9283,False
196,5062,2827274,C=CC[N+]12CN3CN(C1)CN(C3)C2.[I-],Other,,allyliodourotropine,-,False
197,5066,69095,CC1=CC(=CC(=C1N=NC2=CC=C(C=C2)[N+](=O)[O-])O)O,Other,,"2,4-Dihydroxy-6-methyl-4'-nitroazobenzene",69095,False
198,5113,4871,CC(=CCC1=C2C(=C3C(=C1O)C(=O)C(=CO3)C4=CC(=C(C=C4)O)O)C=CC(O2)(C)C)C,Other,,POMIFERIN,4871,False
199,5159,5351130,CC1C(C(C(C(O1)OC2=CC=CC3=C2C4=C5C6=C(C=CC(=C6C(=O)O4)C)OC(=O)C5=C3O)OC7C(C(C(C(O7)C)O)OC)O)O)O,Other,,chartreusin,-,False
200,5192,16317,C1=CC=C2C(=C1)C=CC3=C2C(=O)C(=O)C4=CC=CC=C34,Other,,"5,6-Chrysenedione",16317,False
201,5200,135403411,C1=CC=C(C=C1)N=NC2=C(N=C(NC2=O)N)N,Other,,py 40,135403411,False
202,5206,24181145,CCCCCCCCCCCC1N=C(N=C(N1C2=CC(=CC=C2)Br)N)N.Cl,Other,,"1-(3-Bromophenyl)-2-undecyl-2H-1,3,5-triazine-4,6-diamine hydrochloride",24181145,False
203,5278,17584,C1=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])Cl)[N+](=O)[O-],Other,,olpizan,17584,False
204,5283,13820,CC[Sn](CC)(CC)Cl,Other,,chlorotriethyltin,13820,False
205,5332,6825,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=CC=N3)O,Other,,pan (van),6825,False
206,5337,79411,CCCCCCCCCCCC[N+]1=CC=CC=C1.C1=CC2=C(C=C1Cl)N=C(S2)[S-],Other,,vancide 26,79411,False
207,5347,8660,C1=CC=C(C(=C1)C(=O)O)SCC(=O)O,Other,,(o-carboxyphenylthio)acetic acid,-,False
208,5355,5351462,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC.[O-]S(=O)(=O)[O-],Other,,Berberal,-,False
209,5364,2757,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,Other,,cinchonidine,-,False
210,5366,275196,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,Other,DB06174,Noscapine,-,False
211,5417,69064,C1=CC=C2C(=C1)C(=CC=C2O)N=O,Other,,"1-Naphthalenol, 4-nitroso- (9CI)",-,False
212,5418,67115,CCN(CC)C1=CC=C(C=C1)N=O,Other,,"p-Nitroso-N,N-diethylaniline",67115,False
213,5425,94860,C1=CC=C2C(=C1)C3=C(C=C(C=C3)[N+](=O)[O-])C(=O)C2=O,Other,,"9,10-Phenanthrenedione, 2-nitro- (9CI)",-,False
214,5485,221231,C1=CC2=C(C=CN=C2C=C1Cl)NCC(CNC3=C4C=CC(=CC4=NC=C3)Cl)O,Other,,"1,3-Bis(7-chloroquinolin-4-ylamino)propan-2-ol",221231,False
215,5491,25113351,CCN1C(=CC2=CC=[N+](C3=CC=CC=C23)CC)C=CC4=CC=CC=C41.[I-],Other,,Ethyl red,-,False
216,5551,6433478,C[N+]1=C(SC2=C1C3=CC=CC=C3C=C2)C=CC4=CC=C(C=C4)N(C)C.[I-],Other,,wln: t b566 ck esj c1 d1u1r dn1&1 &i,6433478,False
217,5620,221258,C1=CC=C2C(=C1)NC(C(=O)S2)(CC(=O)O)CC(=O)O,Other,,"2,2'-(2-Oxo-3,4-dihydro-2h-1,4-benzothiazine-3,3-diyl)diacetic acid",221258,False
218,5639,407452,C1=CC=C(C=C1)C2=CC=CC=C2C(=O)C3=CC=CC=C3,Other,,phenylbenzophenone,407452,False
219,5648,11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],Other,,thonzide,-,False
220,5648,11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],Other,,thonzide,-,False
221,760359,11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],Other,,thonzide,-,False
222,760359,11102,CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2.[Br-],Other,,thonzide,-,False
223,5703,221307,COC1=CC(=CC(=C1OC)OC)C2=NC=CC3=CC4=C(C=C32)OCO4,Other,,"5-(3,4,5-Trimethoxyphenyl)[1,3]dioxolo[4,5-g]isoquinoline",221307,False
224,5705,221309,COC1=CC(=CC(=C1OC)OC)C2=C(C=C(C3=CC4=C(C=C32)OCO4)O)C(=O)OC,Other,,"Methyl 8-hydroxy-5-(3,4,5-trimethoxyphenyl)benzo[f][1,3]benzodioxole-6-carboxylate",221309,False
225,5816,701011,C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=C(C=C2)Cl,Other,,wln: gr dmyus&mvr,701011,False
226,5889,5646,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,Other,,l-Usnic acid,-,False
227,5889,5646,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,Other,,l-Usnic acid,-,False
228,5890,5646,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,Other,,D-Usnic acid,-,False
229,5890,5646,CC1=C(C(=C2C(=C1O)C3(C(=CC(=O)C(C3=O)C(=O)C)O2)C)C(=O)C)O,Other,,D-Usnic acid,-,False
230,5896,135436503,COC1=CC(=C2C(=C1)C=CC=N2)N=NC3=C4C=CC=NC4=C(C=C3)O.[Na+],Other,,Sodium;5-[(6-methoxyquinolin-8-yl)diazenyl]quinolin-8-ol,135436503,False
231,5907,16682406,CC(=O)O.COC1=CC2=C(C=CN=C2C=C1)C=CC3=C4C=C(C=CC4=NC=C3)OC,Other,,Acetic acid;6-methoxy-4-[(E)-2-(6-methoxyquinolin-4-yl)ethenyl]quinoline,16682406,False
232,5908,221375,COC1=CC2=C(C=C1)N(CCC2)C3=C4C=CC=CC4=NC5=CC=CC=C53,Other,,"9-(6-Methoxy-3,4-dihydro-2H-quinolin-1-yl)acridine",221375,False
233,5920,407487,CN(C)C1=CC=C(C=C1)CC2=CC(=C(C=C2N)N(C)C)N=NC3=C4C(=CC(=C3)OC)C=CC=N4,Other,,"4-[[4-(Dimethylamino)phenyl]methyl]-6-[(6-methoxyquinolin-8-yl)diazenyl]-1-N,1-N-dimethylbenzene-1,3-diamine",407487,False
234,6145,70875,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)C3=CC=CC=C3,Other,,"1,2-Dibenzoylbenzene",70875,False
235,6152,221502,CC1=CC2=C(C=C3C(=C2)C=CC(=C3O)O)C(=C1)O,Other,,Chrysarobin,-,False
236,6171,2758,CC1(C2CCC(O1)(CC2)C)C,Other,DB03852,cineol,-,False
237,6176,90454,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,Other,,cinchonine,-,False
238,6266,8433,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=CC=C2,Other,,dibenzoylmethane,8433,False
239,6278,94880,C1=CC=C2C(=C1)C=CC3=C2N=C(S3)N,Other,,2-aminonaphthiazole,94880,False
240,6386,23616896,CCN(CC)CC1=CC(=CC(=C1O)CC=C)C2=CC(=C(C(=C2)CN(CC)CC)O)CC=C.Cl,Other,,bialamicol,-,False
241,6396,5453,C1CN1P(=S)(N2CC2)N3CC3,DNA,DB04572,Thiotepa,-,False
242,6477,899314,CCOC(=O)C=CC1=CC=C(O1)[N+](=O)[O-],Other,,nf 23,899314,False
243,6777,221765,C1=CC2=C(C=C1Br)C3=C(N2)C(=CC(=C3)Br)[N+](=O)[O-],Other,,ALBB-024793,221765,False
244,6814,5281116,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,Other,,erucic acid,-,False
245,6883,221812,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],Other,,72I9A2I712,221812,False
246,6891,221819,C1=CC(=CC=C1NC(=O)C2=CC(=C(C=C2)Cl)Cl)Br,Other,,"N-(4-Bromophenyl)-3,4-dichlorobenzamide",221819,False
247,6926,221850,C1=CC=C(C=C1)NNC(=O)C(=O)NNC2=CC=CC=C2,Other,,-,-,False
248,7215,66799,CC1=CC(=C(C=C1N)N)CC2=C(C=C(C(=C2)C)N)N,Other,,tetraaminoditolylmethane,-,False
249,7223,135422055,C1=CC=C2C(=C1)C=CC(=C2O)N=NC3=C4C=CC(=CC4=C(C=C3O)S(=O)(=O)O)[N+](=O)[O-].[Na+],Other,,chrome black t,-,False
250,7233,222032,C1=CC2=C(C=C1Br)C(=O)C3=CC=C4C5=CC=C6C7=C(C=CC(=C57)C8=C4C3=C2C=C8)C9=C(C6=O)C=C(C=C9)Br,Other,,"9,24-Dibromononacyclo[18.10.2.22,5.03,16.04,13.06,11.017,31.022,27.028,32]tetratriaconta-1(31),2,4,6(11),7,9,13,15,17,19,22(27),23,25,28(32),29,33-hexadecaene-12,21-dione",222032,False
251,7354,94902,C1=NC2=C(N1)C(=NC=N2)NN,Other,,6-hydrazinopurine,94902,False
252,7359,191,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,Other,,xylosyl a,-,False
253,7359,191,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,Other,,xylosyl a,-,False
254,404241,191,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,Other,,ara-a,-,False
255,404241,191,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N,Other,,ara-a,-,False
256,7364,24466,CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,Other,DB04655,ddmp,-,False
257,7365,164,C(CC(=O)C=[N+]=[N-])C(C(=O)O)N,Other,,Diazooxonorleucine,-,False
258,7376,1550966,COC1=C(C=CC(=C1)C=C[N+](=O)[O-])O,Other,,-,-,False
259,7389,6763,C1=CC=C2C(=C1)C3=CC=CC=C3C(=O)C2=O,Other,,phenanthraquinone,-,False
260,7390,1550967,COC1=C(C=C(C=C1)C=C[N+](=O)[O-])OC,Other,,-,-,False
261,7420,222105,C1CCC(CC1)C2=C(C(=CC(=C2)Br)C(=O)N)O,Other,,5-Bromo-3-cyclohexyl-2-hydroxybenzamide,222105,False
262,7436,222114,CC(C)(C)C1=CC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N,Other,,"Sulfanilanilide, 4'-tert-butyl-",222114,False
263,7519,457798,COC1CC2C3(CCN2CC4=C(C5=C(C=C43)OCO5)OC)C=C1.OCl(=O)(=O)=O,Other,,"BUPHANIDRINE, PERCHLORATE",457798,False
264,7529,3061,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CCC7(C6(CCC7C8=CC(=O)OC8)O)C)C)C)C)O)O,Other,,digimed,-,False
265,7532,407582,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CCC5(C4(CCC5C6=CC(=O)OC6)O)C)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O,Other,,Adigal,-,False
266,7606,204,C1(C(=O)NC(=O)N1)NC(=O)N,Other,DB11100,Alantan,-,False
267,7757,5354364,CC1(C2CCC1(C(C2)OC(=O)C=CC3=CC=CC=C3)C)C,Other,,Bornyl cinnamate,-,False
268,7801,407617,CC1=CC=C(C=C1)[N+]2=C3C=C(C(=CC3=NC4=C2C=C(C(=C4)C)N)C)NC5=CC=CC=C5,Other,,mauve,407617,False
269,7811,73516,CN(C)C1=CC=C(C=C1)N=C2C=CC(=[N+](C)C)C=C2.[Cl-],Other,,Bindschedler's green,73516,False
270,7813,24181324,CCN(CC)C1=CC2=C(C=C1C)N=C3C(=CC(=CC3=N)N)O2.Cl,Other,,Brilliant Cresyl Blue,24181324,False
271,7821,102162,CC[N+](=C1C=C2C(=NC3=C(O2)C=C(C=C3)N(C)C)C=C1C)CC.[Cl-],Other,,capri blue,102162,False
272,7833,31420,C1=CC=C2C(=C1)C(=O)C3=C(C=CC(=C3C2=O)N)N,Other,,krisolamine,-,False
273,7853,75281,CN1C=NC2=C1C(=NC(=N2)Cl)Cl,Other,,"2,6-Dichloro-7-methylpurine",75281,False
274,8101,892,C1(C(C(C(C(C1O)O)O)O)O)O,Other,DB15350,Inosite,-,False
275,8117,54676860,C(C(C1C(=C(C(=O)O1)O)O)O)O,Other,,erycorbin,-,False
276,8117,54676860,C(C(C1C(=C(C(=O)O1)O)O)O)O,Other,,erycorbin,-,False
277,33832,54676860,C(C(C1C(=C(C(=O)O1)O)O)O)O,Other,,Ascorbic Acid,-,False
278,33832,54676860,C(C(C1C(=C(C(=O)O1)O)O)O)O,Other,,Ascorbic Acid,-,False
279,8120,4696,C1C=C2C(=CC(=O)O2)C(O1)O,Other,DB15586,mycoin,-,False
280,8120,4696,C1C=C2C(=CC(=O)O2)C(O1)O,Other,DB15586,mycoin,-,False
281,32951,4696,C1C=C2C(=CC(=O)O2)C(O1)O,Other,DB15586,mycoin,-,False
282,32951,4696,C1C=C2C(=CC(=O)O2)C(O1)O,Other,DB15586,mycoin,-,False
283,8174,3034162,C1=CC=C(C=C1)N=C(N)N=C(N)N.C1=CC=C2C(=C1)NC(=S)S2,Other,,Phenylbiguanide mbt-salt,3034162,False
284,8179,222304,C1=CC=C(C=C1)C2=NC(=NN2)NC(=O)N,Other,,-,-,False
285,8360,222439,CCN(CC)CCCC(C1=CC=C(C=C1)F)NC2=C3C=C(C=CC3=NC4=C2C=CC(=C4)Cl)OC,Other,,"N-(6-Chloro-2-methoxyacridin-9-yl)-N',N'-diethyl-1-(4-fluorophenyl)butane-1,4-diamine",222439,False
286,8552,13694,C1=CC=C2C(=C1)C=C(C3=CC=CC=C23)Cl,Other,,9-Chlorophenanthrene,13694,False
287,8643,135436514,CN(C)C1=CC2=C(C=C1)NC3=C(O2)C(=O)C(=O)C=C3C(=O)[NH3+].[Cl-],Other,,gallamine blue,135436514,False
288,8672,24181402,CCN=C1C=CC(=C(C2=CC=C(C=C2)N)C3=CC(=C(C=C3)N(CC)CC)C)C=C1.Cl,Other,,hofmann's violet,24181402,False
289,8673,54605107,CC1=CC(=C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)[N+](C)(C)C)C=CC1=[N+](C)C.[Cl-],Other,,iodine green,54605107,False
290,8675,16955,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=CC=C(C=C3)N(CC)CC.[Cl-],Other,,ethyl violet,16955,False
291,8704,3728,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,Other,DB09115,dyodin,-,False
292,8786,16682740,CCCC[Sn](CCCC)(OC(=O)C)OC(=O)C,Other,,diacetoxybutyltin,16682740,False
293,8806,9927978,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl.Cl,DNA,,Melphalan,-,False
294,8974,54609012,C1=CC(=CC=C1Br)[I+]C2=CC=C(C=C2)Br.I,Other,,Bis(4-bromophenyl)iodanium;hydroiodide,54609012,False
295,8982,24181416,C1=CC=C(C=C1)[I+]C2=CC=CC=C2.C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-],Other,,"Diphenyliodanium;2,4,6-trinitrophenol",24181416,False
296,8985,54601177,CC1=CC=C(C=C1)[I+]C2=CC=C(C=C2)C.Br,Other,,Di-p-tolyliodinium bromide,-,False
297,8994,54602012,CC(C)(C)C1=CC=C(C=C1)[I+]C2=CC=C(C=C2)C(C)(C)C.Cl,Other,,Bis(4-tert-butylphenyl)iodanium;hydrochloride,54602012,False
298,8995,62331,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N=NC3=C(C=CC4=CC=CC=C43)O,Other,,rot c,-,False
299,9037,72722,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=CC(=C(C=C42)O)O)O)O,Other,,"3H-Xanthen-3-one, 2,6,7-trihydroxy-9-(o-hydroxy-phenyl)-",72722,False
300,9168,5351474,CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)C=CC=CC=CC=CC(=O)O)OC)C,Other,,fumidil,-,False
301,9170,17649,COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)N)OC)OC,Other,,thiocolciran,17649,False
302,9291,101929,C[N+](=C1C=CC2=NC3=C(C=CC4=CC=CC=C43)OC2=C1)C.[Cl-],Other,,naphthol blue (van),101929,False
303,9358,81528,CN(C)C1=CC=C(C=C1)N=NC2=CC=CC=N2,Other,,pada,81528,False
304,9403,75889,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C(=C3S2)[N+](=O)[O-].[Cl-],Other,,methylene green (van),-,False
305,9404,75442,CN(C)C1=CC2=[N+](C3=C(C=CC(=C3)N)N=C2C=C1)C4=CC=CC=C4.[Cl-],Other,,safranin bluish,-,False
306,9404,75442,CN(C)C1=CC2=[N+](C3=C(C=CC(=C3)N)N=C2C=C1)C4=CC=CC=C4.[Cl-],Other,,safranin bluish,-,False
307,9594,75442,CN(C)C1=CC2=[N+](C3=C(C=CC(=C3)N)N=C2C=C1)C4=CC=CC=C4.[Cl-],Other,,safranin bluish,-,False
308,9594,75442,CN(C)C1=CC2=[N+](C3=C(C=CC(=C3)N)N=C2C=C1)C4=CC=CC=C4.[Cl-],Other,,safranin bluish,-,False
309,9598,68275,CNC1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],Other,,Azur I,68275,False
310,9605,73518,CCNC1=CC2=C(C=C1C)N=C3C=C(C(=[NH+]CC)C=C3S2)C.[Cl-],Other,,methylene blue nn,-,False
311,9608,222760,C1=CC=C2C=C(C=CC2=C1)C3=C(C=CC4=C3C(=O)C5=CC=CC=C5C4=O)C(=O)O,Other,,"1-(naphthalen-2-yl)-9,10-dioxo-9,10-dihydroanthracene-2-...",222760,False
312,9609,407803,CC1=C(C=CC(=C1)N=NC2=C(C=CC3=CC=CC=C32)O)N=NC4=CC(=CC=C4)[N+](C)(C)C,Other,,janus red,-,False
313,9610,135436529,CCN(CC)C1=CC2=[N+](C3=C(C=CC(=C3)N=NC4=CC=C(C=C4)O)N=C2C=C1)C5=CC=CC=C5.[Cl-],Other,,janus black,135436529,False
314,9612,20520,CC[N+](=C1C=CC2=NC3=C(C=C(C4=CC=CC=C43)NCC5=CC=CC=C5)OC2=C1)CC.[Cl-],Other,,nile blue bb,20520,False
315,9665,222778,CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)O)OC)C,Other,,gelcohol,222778,False
316,9667,24181516,CCCCCCCCCCCCS(=O)(=O)[O-].CCCCCCCCC1=CC=C(C=C1)OCCOCC[N+](C)(C)CC,Other,,"N-Ethyl-N,N-dimethyl-2-[2-(4-octylphenoxy)ethoxy]ethan-1-aminium dodecane-1-sulfonate",24181516,False
317,9704,5994,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,Other,DB00396,lutex,-,False
318,9706,5799,C1CN1C2=NC(=NC(=N2)N3CC3)N4CC4,DNA,DB14031,Triethylenemelamine,5799,False
319,9768,222840,C1=CC(=C(C=C1Cl)CC2=C(C(=CC(=C2)Cl)Cl)O)O,Other,,"2,4-Dichloro-6-[(5-chloro-2-hydroxyphenyl)methyl]phenol",222840,False
320,9771,222841,CCCC(C)C1=CC(=C(C(=C1)CC2=C(C(=CC(=C2)Cl)Cl)O)O)CC3=C(C(=CC(=C3)Cl)Cl)O,Other,,"2,6-Bis[(3,5-dichloro-2-hydroxyphenyl)methyl]-4-pentan-2-ylphenol",222841,False
321,9853,135436533,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)O)O.[Na+],Other,,orange y,-,False
322,9855,65732,C1=CC=C(C=C1)[N+]2=C3C=C(C=CC3=NC4=C2C=C(C=C4)N)N.[Cl-],Other,,phenosafranin,-,False
323,9856,445639,CCCCCCCCC=CCCCCCCCC(=O)O,Other,,red oil,445639,False
324,9858,14454445,CC1=CC(=C(C2=CC(=C(C=C2)N)C)C3=CC(=C(C=C3)N)C)C=CC1=N.Cl,Other,,new fuchsin,-,False
325,9921,4735,C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,Other,DB00738,pentamide,4735,False
326,9936,6474556,CC(C)C1=CC=C(C=C1)C=NNC(=S)N,Other,,kutizon,-,False
327,9951,16388,CCCCCCCCCC[N+](C)(C)C.[Br-],Other,,decyltrimethylammonium bromide,16388,False
328,10010,5351138,CC1=CC(=C2C=C(C=CC2=N1)OC)NCCCCCCCCCNC3=C4C=C(C=CC4=NC(=C3)C)OC.Cl,Other,,"N,N-Bis(2-methyl-6-methoxy-4-quinaldyl)-1,9-diamino- non...",-,False
329,10018,3027338,CCCCCCCCCCCCN1C(=NC2=CC=CC=C21)C.Br,Other,,"benzimidazole, 1-dodecyl-2-methyl-, hydrobromide",-,False
330,10036,222938,CCN(CC)CCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=C(C=C3)Cl,Other,,"2-(4-Chlorophenyl)-N-(7-chloroquinolin-4-yl)-N',N'-diethylbutane-1,4-diamine",222938,False
331,10037,222939,CCN(CC)CCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=CC=C3,Other,,"N-(7-Chloroquinolin-4-yl)-N',N'-diethyl-2-phenylbutane-1,4-diamine",222939,False
332,10438,11077,C1=CC2=C(C=C1O)OC3=CC(=O)C=CC3=[N+]2[O-],Other,,resazoin,-,False
333,10460,11292,C1=CC(=N)C=CC1=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N.Cl,Other,,p-Fuchsin,-,False
334,10466,12447,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N.Cl,Other,,Basic Fuchsin,-,False
335,10466,12447,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N.Cl,Other,,Basic Fuchsin,-,False
336,93739,12447,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N.Cl,Other,,Basic Fuchsin,12447,False
337,93739,12447,CC1=CC(=C(C2=CC=C(C=C2)N)C3=CC=C(C=C3)N)C=CC1=N.Cl,Other,,Basic Fuchsin,12447,False
338,10483,5754,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,Other,DB00741,Desoximetasone,5754,False
339,10492,223170,CCN(CC)CCCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=C(C=C3)Cl,Other,,"2-(4-chlorophenyl)-N-(7-chloroquinolin-4-yl)-N',N'-dieth...",-,False
340,10492,223170,CCN(CC)CCCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=C(C=C3)Cl,Other,,"2-(4-chlorophenyl)-N-(7-chloroquinolin-4-yl)-N',N'-dieth...",-,False
341,13052,223170,CCN(CC)CCCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=C(C=C3)Cl,Other,,-,-,False
342,13052,223170,CCN(CC)CCCC(CNC1=C2C=CC(=CC2=NC=C1)Cl)C3=CC=C(C=C3)Cl,Other,,-,-,False
343,10517,54601194,C[N+]1=CC=CC=C1C=CC2=CC=C(C=C2)N(C)C.[I-],Other,,2m2pm,-,False
344,10520,54598850,C[N+]1=C(C=CC2=CC=CC=C21)C=CC3=CC=C(C=C3)Cl.[I-],Other,,2-[(Z)-2-(4-Chlorophenyl)ethenyl]-1-methylquinolin-1-ium iodide,54598850,False
345,10526,6474466,C[N+]1=C(SC2=CC=CC=C21)C=CC3=CC=C(C=C3)N(C)C.[I-],Other,,-,-,False
346,10526,6474466,C[N+]1=C(SC2=CC=CC=C21)C=CC3=CC=C(C=C3)N(C)C.[I-],Other,,-,-,False
347,662424,6474466,C[N+]1=C(SC2=CC=CC=C21)C=CC3=CC=C(C=C3)N(C)C.[I-],Other,,2-(4-N-N-Dimethylaminostyryl)-3-methyl Iodide,-,False
348,662424,6474466,C[N+]1=C(SC2=CC=CC=C21)C=CC3=CC=C(C=C3)N(C)C.[I-],Other,,2-(4-N-N-Dimethylaminostyryl)-3-methyl Iodide,-,False
349,10534,54609031,CC1(C2=CC=CC=C2[N+](=C1C=CC=CC3=CC=CC=C3)C)C.[I-],Other,,"1,3,3-Trimethyl-2-[(1Z,3E)-4-phenylbuta-1,3-dienyl]indol-1-ium;iodide",54609031,False
350,10535,10159899,CC1(C2=CC=CC=C2[N+](=C1C=CC3=CC=C(C=C3)N(C)C)C)C.[I-],Other,,-,-,False
351,10587,24181636,CCCCN(CCCC)CC(C)(C)C(C1=CC=C(C2=CC=CC=C21)OC)O.Cl,Other,,"1-Naphthalenemethanol, .alpha.-[2-(dibutylamino)-1,1-dim...",24181636,False
352,10594,24181641,CCN(CC)CCC(CNC1=C2C=CC(=CC2=NC3=CC(=C(C=C31)OC)OC)[N+](=O)[O-])C4=CC=CC=C4.Cl,Other,,"N-(2,3-Dimethoxy-6-nitroacridin-9-yl)-N',N'-diethyl-2-phenylbutane-1,4-diamine;hydrochloride",24181641,False
353,10641,24181655,CCCCCN(CCCCC)CC(C1=C(C=CC(=C1)Cl)OC)O.Cl,Other,,1-(5-Chloro-2-methoxyphenyl)-2-(dipentylamino)ethanol;hydrochloride,24181655,False
354,10660,24181664,CCCCCN(CCCCC)CC(C1=CC=C(C2=CC=CC=C21)Cl)O.Cl,Other,,1-(4-Chloronaphthalen-1-yl)-2-(dipentylamino)ethanol;hydrochloride,24181664,False
355,10667,24181669,CCCC[N+](=C1C=CC2=NC3=C(C=C(C=C3C)N(CC)CC)SC2=C1)CCCC.[Cl-],Other,,"phenothiazin-5-ium (9ci), 7-(dibutylamino)-3-(diethylami...",24181669,False
356,10721,223253,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)COC(=O)CCC5CCCC5)O)C)O,Other,DB14541,Cortef fluid,223253,False
